generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
48200,759.3,1700.0,151235,0.4978,0.0005,0.1566,0.1990,-0.0184,0.0795,2.2630,0.7624,0.1618,0.0000,0.0000,5.3,4,7,4.4,2,6,197,0.9715,92,0.0000
48210,794.4,1800.0,162957,0.5461,0.0017,0.1347,0.1370,0.1820,0.1500,2.5828,0.6850,-0.0722,0.0000,0.0000,5.2,4,8,4.5,2,6,180,0.9677,101,0.0000
48220,701.3,1950.0,148059,0.4195,0.0010,0.1778,0.1918,-0.0282,0.0316,2.5242,0.6555,0.0040,0.0000,0.0000,4.8,4,7,4.7,2,6,155,0.9457,96,0.0000
48230,765.2,1700.0,148072,0.5274,0.0004,0.2257,0.1538,-0.0105,0.0406,2.4408,0.7525,-0.0338,0.0000,0.0000,4.6,4,8,4.8,2,6,228,1.0085,107,0.0000
48240,704.0,1750.0,149624,0.5428,0.0003,0.1664,0.1947,0.0679,0.0607,2.4339,0.7924,0.0892,0.0000,0.0000,4.4,4,7,4.7,3,6,193,0.8866,121,0.0000
48250,734.8,1900.0,153125,0.4967,0.0019,0.1161,0.1368,0.0019,0.0347,2.3608,0.7541,-0.0293,0.0000,0.0000,4.7,4,7,4.8,2,6,193,1.0131,89,0.0000
48260,732.0,1600.0,157333,0.4106,0.0002,0.1564,0.1584,-0.0994,0.0664,2.3486,0.6539,-0.0061,0.0000,0.0000,4.8,4,8,5.2,2,6,137,1.0213,82,0.0000
48270,791.3,1850.0,156901,0.5236,0.0003,0.1505,0.1405,0.0161,0.0772,2.4029,0.7703,0.1146,0.0000,0.0000,4.9,4,7,4.9,3,6,158,1.0328,93,0.0000
48280,756.1,1500.0,153446,0.4678,0.0006,0.1306,0.1466,0.0542,0.0304,2.4248,0.7992,0.0022,0.0000,0.0000,5.4,4,7,5.0,2,6,206,1.0642,81,0.0000
48290,723.2,1650.0,155211,0.4773,0.0015,0.1116,0.1111,-0.0775,0.0577,2.4033,0.7469,-0.0293,0.0000,0.0000,5.5,4,8,5.3,2,6,155,1.0871,54,0.0000
48300,804.7,1800.0,159540,0.5495,0.0002,0.1298,0.1599,0.0134,0.0758,1.6984,0.6970,-0.0402,0.0000,0.0000,5.0,4,8,5.3,2,6,162,1.1621,90,0.0000
48310,752.1,1801.9,156477,0.4409,0.0015,0.1681,0.1936,-0.0478,0.0552,0.9357,0.7359,-0.0833,0.0000,0.0000,5.2,4,8,5.2,2,6,132,1.0393,70,0.0000
48320,724.1,1700.0,149076,0.5130,0.0002,0.1775,0.1691,-0.0762,0.0504,0.6782,0.7293,0.0180,0.0000,0.0000,5.5,4,8,4.7,2,6,166,1.1281,100,0.0000
48330,694.5,1500.0,147065,0.4322,0.0026,0.1640,0.1528,-0.0823,0.0497,0.5583,0.6655,0.0220,0.0000,0.0000,5.2,4,8,4.9,2,6,169,1.0014,135,0.0000
48340,810.6,1817.4,158191,0.5332,0.0018,0.1379,0.1180,0.1729,0.0767,0.7983,0.6979,0.0749,0.0000,0.0000,5.1,4,7,4.7,2,6,210,1.1172,83,0.0000
48350,756.9,1700.0,150906,0.4539,0.0011,0.1492,0.1714,0.0167,0.0770,0.9099,0.7214,-0.0057,0.0000,0.0000,4.9,4,8,4.4,2,6,181,0.9456,89,0.0000
48360,805.4,1850.0,159383,0.4834,0.0003,0.1333,0.1494,0.0233,0.0951,1.0738,0.7060,0.1427,0.0000,0.0000,4.8,4,7,4.6,2,6,170,0.9746,95,0.0000
48370,854.5,1850.0,160230,0.5097,0.0003,0.1360,0.1408,0.0888,0.0871,1.1482,0.7374,0.0902,0.0000,0.0000,4.8,4,7,4.4,2,6,180,1.0159,102,0.0000
48380,828.8,1750.0,158709,0.4986,0.0001,0.1357,0.1566,0.1420,0.0971,1.1842,0.7432,0.0543,0.0000,0.0000,4.5,4,7,4.6,2,6,173,0.9412,70,0.0000
48390,737.0,2000.0,149568,0.4700,0.0003,0.1828,0.1462,-0.0157,0.0742,1.1761,0.7785,0.0278,0.0000,0.0000,4.8,4,8,4.8,2,6,184,0.9550,87,0.0000
48400,825.8,1800.0,159036,0.5745,0.0005,0.1193,0.1255,0.1907,0.1003,1.1783,0.7217,-0.0124,0.0000,0.0000,4.6,4,7,5.1,3,6,189,1.0434,98,0.0000
48410,771.4,1850.0,148661,0.5136,0.0004,0.1613,0.1495,0.0568,0.0275,1.2393,0.8038,0.1752,0.0000,0.0000,4.4,4,7,5.1,3,6,196,0.9924,84,0.0000
48420,772.3,1950.0,153201,0.5016,0.0012,0.1745,0.1684,-0.0373,0.0529,1.2382,0.7702,0.0736,0.0000,0.0000,4.6,4,7,5.3,2,6,198,1.0624,117,0.0000
48430,706.3,1750.0,150991,0.3991,0.0006,0.1308,0.1928,-0.1064,0.0889,1.4064,0.6432,-0.0722,0.0000,0.0000,4.9,4,7,5.3,2,6,154,1.1166,96,0.0000
48440,814.7,2050.0,159955,0.5574,0.0025,0.1388,0.1165,0.0913,0.0907,1.6614,0.6621,0.0940,0.0000,0.0000,5.1,4,7,5.2,3,6,168,1.0839,82,0.0000
48450,783.0,1950.0,158493,0.5669,0.0001,0.1882,0.1542,0.1023,0.1079,1.6705,0.5791,0.0446,0.0000,0.0000,5.1,4,7,5.0,2,6,182,1.0798,77,0.0000
48460,725.6,1950.0,151115,0.5210,0.0006,0.1301,0.2773,-0.0415,0.0709,1.6113,0.7317,0.0975,0.0000,0.0000,5.3,4,7,5.1,2,6,161,1.0471,104,0.0000
48470,752.4,1600.0,159739,0.5442,0.0010,0.1390,0.1463,0.0388,0.0934,1.5719,0.7665,0.0465,0.0000,0.0000,4.9,4,7,5.2,2,6,152,1.0002,68,0.0000
48480,806.7,1700.0,159667,0.5079,0.0011,0.1536,0.2574,-0.0121,0.1131,1.5895,0.7436,0.0208,0.0000,0.0000,4.8,4,7,4.7,2,6,170,1.0094,105,0.0000
48490,735.4,1900.0,151459,0.4339,0.0004,0.1898,0.1970,-0.0520,0.0757,1.6598,0.7756,-0.0134,0.0000,0.0000,4.7,4,7,4.5,2,6,172,0.9979,64,0.0000
48500,775.4,1900.0,147836,0.5170,0.0008,0.1874,0.2030,0.0763,0.0495,1.7316,0.7745,-0.0517,0.0000,0.0000,4.5,4,7,4.7,2,6,229,1.0370,124,0.0000
48510,754.8,1850.0,156185,0.4168,0.0007,0.1739,0.1879,0.0643,0.0712,1.7591,0.6982,-0.0420,0.0000,0.0000,4.5,4,7,4.8,2,6,158,1.0154,107,0.0000
48520,769.0,2100.0,146653,0.5150,0.0008,0.1372,0.1840,0.0646,0.0797,1.9789,0.7269,-0.0665,0.0000,0.0000,4.5,4,7,4.7,2,6,208,0.9676,122,0.0000
48530,661.8,1550.0,146113,0.4249,0.0009,0.1656,0.1580,0.0458,0.0445,2.3642,0.6866,0.0506,0.0000,0.0000,4.5,4,7,4.7,2,6,182,0.9194,112,0.0000
48540,724.4,1750.0,150242,0.5356,0.0005,0.2078,0.1818,0.0818,0.1001,2.2773,0.7798,0.0682,0.0000,0.0000,4.6,4,7,4.5,2,6,195,0.8857,127,0.0000
48550,755.2,1731.6,158490,0.4314,0.0011,0.1406,0.1366,-0.0364,0.1216,2.6542,0.7348,0.0300,0.0000,0.0000,4.9,4,7,4.8,2,6,157,0.9133,80,0.0000
48560,758.0,1750.0,154077,0.4288,0.0029,0.1457,0.1621,-0.0057,0.0515,2.6377,0.7854,-0.0856,0.0000,0.0000,5.1,4,8,4.7,2,6,162,0.9470,102,0.0000
48570,764.1,1650.0,151784,0.5928,0.0002,0.2405,0.1406,-0.0043,0.0476,2.5671,0.7732,0.0573,0.0000,0.0000,5.0,4,7,4.8,2,6,202,0.9919,80,0.0000
48580,801.6,1850.0,158403,0.5306,0.0007,0.1231,0.1327,0.0308,0.0846,2.5474,0.6737,-0.0328,0.0000,0.0000,4.8,4,7,5.0,2,6,163,0.9738,76,0.0000
48590,740.0,1600.0,154533,0.5976,0.0003,0.1556,0.1720,0.0872,0.0731,2.4329,0.7831,0.0494,0.0000,0.0000,4.8,4,8,4.9,2,6,177,0.9899,67,0.0000
48600,728.7,1650.0,152553,0.5851,0.0007,0.1503,0.1195,0.0424,0.0797,2.3639,0.7730,0.0581,0.0000,0.0000,4.9,4,7,5.0,2,6,182,1.0106,89,0.0000
48610,807.9,1861.4,166783,0.5679,0.0007,0.1470,0.1266,0.0313,0.1159,2.1330,0.7051,0.0790,0.0000,0.0000,5.1,4,8,5.1,2,6,143,1.0415,71,0.0000
48620,757.4,1750.0,156943,0.5300,0.0010,0.1554,0.1690,0.0547,0.0406,2.2861,0.7451,0.0527,0.0000,0.0000,4.9,4,8,5.5,2,6,179,1.2177,82,0.0000
48630,766.1,1600.0,156265,0.4200,0.0043,0.1893,0.2250,0.0138,0.0593,2.0044,0.5829,0.0141,0.0000,0.0000,4.6,4,8,5.4,3,6,163,1.1400,111,0.0000
48640,768.0,1650.0,157655,0.4598,0.0030,0.1436,0.1757,-0.0913,0.1138,1.8181,0.6861,0.0399,0.0000,0.0000,4.4,4,8,5.4,2,6,154,1.0958,76,0.0000
48650,771.9,1900.0,150640,0.4906,0.0011,0.1123,0.1826,0.0815,0.0500,1.3376,0.6778,-0.0283,0.0000,0.0000,4.7,4,7,5.0,2,6,192,1.0386,106,0.0000
48660,659.6,1500.0,140779,0.5071,0.0001,0.2245,0.2729,0.0177,0.0414,1.3427,0.8217,0.1121,0.0000,0.0000,4.9,4,7,4.7,2,6,209,1.0646,118,0.0000
48670,840.2,2300.0,155352,0.5320,0.0005,0.1659,0.2814,-0.0039,0.0897,1.3956,0.7750,-0.0265,0.0000,0.0000,4.8,4,8,4.8,2,6,170,1.0361,80,0.0000
48680,742.8,1600.0,153705,0.4319,0.0001,0.1567,0.1662,-0.0027,0.0679,1.3945,0.7738,0.0735,0.0000,0.0000,4.7,4,8,4.8,2,6,165,1.0255,82,0.0000
48690,832.5,2000.0,157275,0.4189,0.0018,0.1314,0.1364,0.0430,0.0735,1.3195,0.6949,0.1005,0.0000,0.0000,4.5,4,7,4.8,3,6,186,1.0187,106,0.0000
48700,814.8,1700.0,161167,0.5010,0.0017,0.1574,0.1490,0.0471,0.0743,0.6825,0.6946,0.0611,0.0000,0.0000,4.8,4,8,4.9,3,6,156,1.0471,69,0.0000
48710,716.0,1900.0,147439,0.5398,0.0012,0.1256,0.1459,0.0126,0.0392,0.7033,0.7036,0.1208,0.0000,0.0000,5.3,4,8,5.2,2,6,208,1.1339,93,0.0000
48720,822.9,1950.0,156755,0.5520,0.0008,0.1433,0.1656,0.0553,0.0657,0.6363,0.7282,0.1491,0.0000,0.0000,5.0,4,8,5.2,2,6,187,1.0183,113,0.0000
48730,794.3,1873.4,156935,0.5034,0.0029,0.1154,0.1652,0.0552,0.0949,0.6358,0.7592,-0.1380,0.0000,0.0000,4.5,4,8,5.3,3,6,174,0.9845,77,0.0000
48740,804.9,1800.0,156072,0.5258,0.0049,0.1255,0.1276,0.2128,0.0924,0.7331,0.7255,0.1755,0.0000,0.0000,4.7,4,7,5.5,3,6,207,1.0309,84,0.0000
48750,797.0,2000.0,158123,0.5537,0.0026,0.1336,0.1302,-0.0407,0.0494,0.7495,0.7715,0.0470,0.0000,0.0000,4.7,4,8,5.1,3,6,160,0.9200,66,0.0000
48760,673.5,1650.0,147537,0.3704,0.0005,0.1953,0.1909,-0.1099,0.0540,0.8655,0.7593,0.1257,0.0000,0.0000,4.6,4,7,5.1,3,6,163,0.9211,78,0.0000
48770,786.8,2150.0,148506,0.5656,0.0002,0.1880,0.1758,0.1054,0.0508,0.9483,0.7600,0.1325,0.0000,0.0000,4.8,4,7,5.0,2,6,223,0.9413,113,0.0000
48780,770.1,1700.0,155907,0.4898,0.0020,0.1690,0.1773,0.0585,0.0978,0.9928,0.7618,-0.0149,0.0000,0.0000,4.9,4,7,4.8,2,6,191,1.0055,93,0.0000
48790,763.2,1700.0,150486,0.5153,0.0002,0.1320,0.1579,0.0303,0.0749,0.9220,0.7498,-0.0666,0.0000,0.0000,4.8,4,7,4.8,2,6,209,0.9210,120,0.0000
48800,712.4,1450.0,151454,0.5420,0.0011,0.1711,0.1797,0.0036,0.0606,0.9379,0.7774,0.0576,0.0000,0.0000,4.8,4,7,5.2,2,6,187,0.9334,104,0.0000
48810,796.0,1908.0,161182,0.5156,0.0008,0.1386,0.1294,0.0945,0.0666,0.9499,0.6936,0.2192,0.0000,0.0000,5.0,4,8,5.2,2,6,164,0.9114,97,0.0000
48820,764.6,1700.0,157572,0.5463,0.0008,0.0941,0.1146,0.0186,0.0622,0.9565,0.7631,0.0916,0.0000,0.0000,4.8,4,7,5.2,3,6,197,0.9515,97,0.0000
48830,691.4,1600.0,153071,0.4485,0.0002,0.1246,0.1620,-0.0429,0.0873,3.1757,0.7872,0.0603,0.0000,0.0000,5.0,4,7,5.1,3,6,169,0.9788,77,0.0000
48840,779.8,1850.0,154824,0.5440,0.0007,0.1319,0.1404,0.0155,0.0723,4.2174,0.7555,0.1158,0.0000,0.0000,5.3,4,8,5.2,2,6,202,0.9755,104,0.0000
48850,837.0,1700.0,160599,0.5202,0.0007,0.1238,0.1453,0.1257,0.0897,4.2480,0.7396,-0.0477,0.0000,0.0000,5.4,4,8,5.0,2,6,187,1.0043,91,0.0000
48860,790.2,1700.0,150433,0.4638,0.0007,0.1399,0.2544,0.0354,0.0661,4.2828,0.7375,0.0982,0.0000,0.0000,5.9,4,9,5.3,2,6,199,0.9816,128,0.0000
48870,794.1,1550.0,164654,0.4255,0.0012,0.1332,0.2003,0.0230,0.0908,4.2364,0.7347,-0.0386,0.0000,0.0000,5.3,4,8,5.3,3,6,154,0.9268,116,0.0000
48880,789.7,1950.0,161145,0.5567,0.0005,0.0899,0.0901,0.1077,0.0736,4.1082,0.7001,-0.0535,0.0000,0.0000,5.3,4,7,5.5,4,6,180,0.9969,59,0.0000
48890,749.4,1750.0,152760,0.3678,0.0009,0.1217,0.0978,-0.1737,0.0788,4.0376,0.7249,0.2887,0.0000,0.0000,5.4,4,8,5.5,3,6,151,1.0477,102,0.0000
48900,807.5,1900.0,161516,0.5139,0.0006,0.1162,0.1086,0.1643,0.0687,3.8332,0.7032,-0.0990,0.0000,0.0000,5.6,4,7,5.4,3,6,168,1.0456,77,0.0000
48910,812.5,1800.0,160101,0.5116,0.0008,0.1257,0.1250,0.0919,0.1053,3.8413,0.6829,0.1649,0.0000,0.0000,5.4,4,8,5.5,3,6,160,1.0051,89,0.0000
48920,773.6,1850.0,157250,0.4086,0.0037,0.1213,0.1268,0.0169,0.0627,3.7640,0.7241,0.0991,0.0000,0.0000,5.1,4,8,5.2,3,6,161,0.9043,95,0.0000
48930,759.6,1650.0,150534,0.4936,0.0002,0.1356,0.1023,0.0531,0.0366,3.2089,0.7910,0.0617,0.0000,0.0000,5.2,4,8,5.2,3,6,212,0.9427,87,0.0000
48940,707.4,1550.0,149650,0.4175,0.0004,0.1462,0.1401,-0.0238,0.0718,1.9565,0.8252,0.0876,0.0000,0.0000,5.6,4,8,5.2,3,6,178,0.9616,110,0.0000
48950,748.1,1900.0,153086,0.5175,0.0008,0.1422,0.1735,0.0240,0.0214,1.8221,0.7848,0.0417,0.0000,0.0000,5.7,4,8,5.2,2,6,192,0.9917,85,0.0000
48960,820.8,1800.0,159143,0.5245,0.0004,0.1477,0.2128,0.0370,0.0653,1.4620,0.7487,0.0450,0.0000,0.0000,5.8,4,8,5.0,2,6,168,0.9437,80,0.0000
48970,763.1,1900.0,152822,0.4772,0.0008,0.2634,0.1807,-0.0302,0.0679,1.7072,0.7661,0.0572,0.0000,0.0000,6.2,4,9,4.9,2,6,175,0.9962,99,0.0000
48980,815.4,1850.0,157553,0.5236,0.0010,0.2568,0.1659,0.0982,0.0768,2.8521,0.7440,0.2411,0.0000,0.0000,6.1,4,8,5.1,3,6,183,1.0343,105,0.0000
48990,797.1,2050.0,151010,0.4367,0.0003,0.1752,0.1676,0.0252,0.0711,2.8976,0.7384,0.1174,0.0000,0.0000,6.1,4,8,5.0,2,6,185,0.9777,93,0.0000
49000,811.8,1600.0,166944,0.5708,0.0003,0.1161,0.1485,0.0880,0.1001,2.9798,0.7076,0.0552,0.0000,0.0000,5.8,4,8,5.0,2,6,139,0.9704,65,0.0000
49010,760.9,1650.0,150136,0.5746,0.0009,0.1111,0.1377,0.0085,0.0826,3.0389,0.7863,-0.0071,0.0000,0.0000,5.8,4,8,4.8,3,6,204,0.9681,107,0.0000
49020,766.3,1600.0,154361,0.4338,0.0059,0.1457,0.1190,0.1341,0.0629,3.0451,0.7503,0.0466,0.0000,0.0000,6.1,4,8,5.2,2,6,172,0.9910,99,0.0000
49030,887.2,1800.0,164248,0.5936,0.0019,0.1148,0.1344,0.1501,0.1007,3.0783,0.6981,0.0308,0.0000,0.0000,5.9,4,8,5.0,2,6,174,1.0014,63,0.0000
49040,780.7,1587.2,155775,0.5687,0.0014,0.2068,0.2436,0.1159,0.0850,3.0832,0.6936,0.0253,0.0000,0.0000,6.1,4,8,4.9,3,6,197,1.0552,105,0.0000
49050,845.1,1900.0,159421,0.5677,0.0007,0.1628,0.1710,0.2249,0.0532,3.1476,0.7778,0.0301,0.0000,0.0000,6.1,4,8,5.1,3,6,187,0.9909,93,0.0000
49060,776.3,1750.0,152190,0.5318,0.0007,0.1448,0.1679,-0.0150,0.0584,3.1576,0.7564,0.1167,0.0000,0.0000,6.5,4,8,4.8,2,6,184,0.9416,110,0.0000
49070,819.5,2000.0,158147,0.4959,0.0010,0.1348,0.1165,0.1357,-0.0195,2.9487,0.7459,-0.0864,0.0000,0.0000,6.2,4,8,4.5,2,6,193,0.9717,119,0.0000
49080,818.1,2100.0,155173,0.4590,0.0006,0.1498,0.1938,-0.0637,0.0339,0.4566,0.7809,-0.0450,0.0000,0.0000,6.0,4,8,4.5,2,6,179,0.9520,115,0.0000
49090,799.3,1950.0,155939,0.3664,0.0005,0.1469,0.1430,0.0238,0.0650,0.5158,0.6506,-0.0067,0.0000,0.0000,6.1,4,9,4.5,2,6,153,0.9278,91,0.0000
49100,785.9,1900.0,149763,0.5099,0.0036,0.1518,0.2721,0.1596,0.0556,0.6224,0.7701,0.0296,0.0000,0.0000,6.1,4,9,4.9,3,6,213,1.0603,110,0.0000
49110,772.9,1800.0,154160,0.5588,0.0015,0.1330,0.1524,0.0500,0.0628,0.6308,0.7005,-0.0407,0.0000,0.0000,6.0,4,8,5.0,3,6,193,1.0608,96,0.0000
49120,779.3,1800.0,152517,0.5245,0.0009,0.1281,0.1706,0.1691,0.0377,0.6790,0.7485,-0.1014,0.0000,0.0000,5.7,4,9,5.1,2,6,192,1.1307,107,0.0000
49130,805.7,2200.0,155708,0.4384,0.0024,0.1572,0.1646,0.0485,0.0601,0.6790,0.7359,0.0049,0.0000,0.0000,5.7,4,8,5.0,2,6,161,1.0184,105,0.0000
49140,764.1,1800.0,148106,0.4822,0.0009,0.1445,0.1494,-0.0027,0.0471,0.6777,0.6585,-0.0111,0.0000,0.0000,5.8,4,8,5.0,2,6,199,0.9878,96,0.0000
49150,774.0,1650.0,153681,0.5017,0.0011,0.2036,0.2066,0.0129,0.0806,0.6777,0.7824,-0.0524,0.0000,0.0000,5.8,4,8,5.3,2,6,181,1.0931,102,0.0000
49160,746.3,1700.0,148375,0.4842,0.0003,0.1981,0.1990,0.0809,0.0542,0.6939,0.7260,-0.0218,0.0000,0.0000,5.9,4,9,5.0,2,6,236,1.0954,115,0.0000
49170,827.2,1650.0,156938,0.4879,0.0037,0.1509,0.1421,0.0599,0.0866,0.7027,0.7626,0.0880,0.0000,0.0000,5.6,4,8,5.3,2,6,185,1.1133,77,0.0000
49180,754.3,1900.0,151340,0.5061,0.0001,0.2347,0.2317,0.0391,0.0643,0.7027,0.7775,-0.0370,0.0000,0.0000,5.3,4,8,5.2,3,6,192,1.1578,108,0.0000
49190,830.0,1800.0,156572,0.5859,0.0003,0.1709,0.1743,0.0065,0.0634,0.7124,0.7710,0.0570,0.0000,0.0000,5.3,4,8,5.3,3,6,172,1.0520,87,0.0000
49200,786.0,1700.0,152035,0.5083,0.0002,0.1544,0.1836,-0.0155,0.0385,0.5839,0.7539,-0.1369,0.0000,0.0000,5.2,4,8,5.3,3,6,201,1.0902,94,0.0000
49210,814.5,1750.0,157556,0.5401,0.0005,0.1778,0.2109,0.0688,-0.0040,0.6149,0.7593,-0.0045,0.0000,0.0000,5.4,4,9,5.2,3,6,181,1.1553,75,0.0000
49220,770.4,1700.0,152393,0.4914,0.0011,0.1693,0.1683,0.1121,0.0530,0.4820,0.7999,-0.0192,0.0000,0.0000,5.3,4,8,5.3,3,6,208,1.0594,89,0.0000
49230,696.4,1850.0,144031,0.3857,0.0041,0.1347,0.1439,-0.1413,0.0234,0.4820,0.6800,0.0697,0.0000,0.0000,5.3,4,8,5.2,3,6,161,0.9869,115,0.0000
49240,790.4,1750.0,157836,0.3908,0.0007,0.1416,0.1880,0.0200,0.0855,0.4820,0.7725,0.0415,0.0000,0.0000,5.2,4,8,5.2,3,6,156,0.9954,92,0.0000
49250,784.8,1902.6,151685,0.5023,0.0019,0.1472,0.1292,0.1069,0.0042,0.4820,0.7374,-0.0483,0.0000,0.0000,5.4,4,8,5.4,3,6,203,1.1743,113,0.0000
49260,804.8,1800.0,156996,0.4463,0.0001,0.1696,0.1840,0.0413,0.0642,0.4820,0.7366,-0.0845,0.0000,0.0000,5.6,4,9,5.4,2,6,171,1.0831,88,0.0000
49270,781.8,1500.0,163229,0.4620,0.0007,0.1376,0.1186,-0.0341,0.1489,0.7575,0.7583,-0.1493,0.0000,0.0000,5.5,4,8,5.6,3,6,131,1.1648,70,0.0000
49280,824.7,1750.0,156274,0.5150,0.0009,0.1945,0.2169,0.0855,0.0356,0.7575,0.7492,0.0187,0.0000,0.0000,5.4,4,8,5.5,2,6,195,1.2126,128,0.0000
49290,809.9,2000.0,155918,0.4993,0.0001,0.1678,0.1803,0.2239,0.0301,0.7065,0.7873,-0.0514,0.0000,0.0000,5.6,4,9,5.3,3,6,188,1.1355,97,0.0000
49300,786.7,1700.0,157645,0.5043,0.0019,0.1368,0.1287,0.0536,0.0370,0.7065,0.7871,0.0361,0.0000,0.0000,5.8,4,8,5.4,3,6,158,1.1281,84,0.0000
49310,751.1,1900.0,147749,0.5121,0.0021,0.1925,0.1952,0.1309,0.0264,0.6692,0.7837,-0.1442,0.0000,0.0000,5.5,4,8,5.0,3,6,214,1.1425,125,0.0000
49320,750.1,1700.0,156514,0.4163,0.0026,0.1603,0.1664,-0.0434,0.0825,0.6679,0.7969,0.0951,0.0000,0.0000,5.1,4,9,5.0,3,6,143,1.0313,73,0.0000
49330,852.6,1892.0,158472,0.5615,0.0001,0.1932,0.1984,0.1057,0.0730,0.6679,0.7612,0.0721,0.0000,0.0000,5.2,4,8,4.8,2,6,171,1.0421,90,0.0000
49340,852.2,1950.0,159484,0.4868,0.0008,0.1360,0.1319,0.0271,0.0325,0.6679,0.7869,0.0117,0.0000,0.0000,5.8,4,9,5.1,3,6,163,1.1148,84,0.0000
49350,828.4,1800.0,151855,0.5633,0.0000,0.2182,0.2189,0.0267,0.0710,0.6679,0.8186,0.0789,0.0000,0.0000,6.0,4,8,5.1,3,6,178,1.0264,100,0.0000
49360,802.8,1950.0,148580,0.4812,0.0011,0.1769,0.2011,0.1976,0.0292,0.6679,0.7535,-0.0414,0.0000,0.0000,6.3,4,8,4.8,2,6,221,1.0736,98,0.0000
49370,807.2,1900.0,154035,0.5517,0.0005,0.1986,0.1711,0.0382,0.0366,0.1356,0.7608,-0.0488,0.0000,0.0000,6.3,5,8,5.0,2,6,168,0.9696,91,0.0000
49380,779.6,1900.0,156234,0.5438,0.0018,0.1351,0.1810,0.0508,0.0800,0.5793,0.7804,-0.0357,0.0000,0.0000,6.4,5,8,5.1,3,6,179,1.0803,94,0.0000
49390,775.0,1600.0,152664,0.4017,0.0007,0.1590,0.1636,-0.0238,0.0614,0.5793,0.7388,-0.2083,0.0000,0.0000,6.4,5,9,5.1,2,6,169,1.0594,107,0.0000
49400,810.1,1600.0,163369,0.5175,0.0034,0.1583,0.1470,0.1236,0.1430,0.5793,0.6103,0.0923,0.0000,0.0000,6.2,4,9,5.3,2,6,161,1.1168,96,0.0000
49410,767.0,1850.0,151412,0.5208,0.0018,0.1464,0.1815,0.0603,0.0379,0.5793,0.7941,-0.0936,0.0000,0.0000,6.0,4,8,5.2,3,6,211,1.1176,129,0.0000
49420,802.7,1850.0,154340,0.5811,0.0003,0.1533,0.1707,0.1098,0.0424,0.5784,0.7253,-0.0408,0.0000,0.0000,6.2,4,8,4.8,3,6,207,1.0896,85,0.0000
49430,842.8,1950.0,158479,0.5768,0.0006,0.1613,0.1752,0.0464,0.0557,0.5784,0.7366,-0.0445,0.0000,0.0000,6.2,4,8,4.8,3,6,212,1.1192,92,0.0000
49440,833.3,1600.0,161066,0.4324,0.0011,0.1967,0.1892,0.0882,0.0879,0.5784,0.6936,-0.0807,0.0000,0.0000,6.4,4,9,4.6,2,6,148,0.9741,93,0.0000
49450,760.5,1750.0,155218,0.4759,0.0014,0.1547,0.1786,0.0318,0.0574,0.5784,0.7436,-0.0598,0.0000,0.0000,6.5,4,9,4.6,3,6,179,1.0349,94,0.0000
49460,861.3,1850.0,158717,0.5060,0.0043,0.1702,0.1673,0.0369,0.0844,0.5784,0.6876,0.0178,0.0000,0.0000,6.6,4,9,4.8,2,6,167,1.0600,71,0.0000
49470,818.5,2000.0,157041,0.5081,0.0008,0.1854,0.1783,0.0949,0.0526,0.5751,0.7657,0.0918,0.0000,0.0000,6.1,4,8,4.5,2,6,183,1.0788,73,0.0000
49480,843.4,1900.0,159986,0.5475,0.0006,0.1662,0.1866,0.1192,0.0211,0.0807,0.7111,-0.0058,0.0000,0.0000,6.1,4,9,4.7,2,6,172,1.0963,77,0.0000
49490,740.1,1600.0,153823,0.4429,0.0032,0.2009,0.2052,0.0422,0.0740,0.0807,0.7905,-0.0925,0.0000,0.0000,6.1,4,8,4.5,2,6,182,1.1026,91,0.0000
49500,900.1,1900.0,159536,0.5620,0.0006,0.1980,0.2000,0.0414,0.0000,0.0807,0.7633,0.0665,0.0000,0.0000,6.0,4,8,4.7,2,6,156,1.2028,111,0.0000
49510,828.8,1750.0,156004,0.5108,0.0004,0.1658,0.1834,0.1261,0.0648,0.0807,0.7389,0.0018,0.0000,0.0000,6.2,4,8,4.6,2,6,198,1.1424,92,0.0000
49520,813.8,1900.0,155907,0.4274,0.0009,0.2006,0.1961,-0.0438,0.0674,0.0807,0.7751,-0.0419,0.0000,0.0000,6.3,4,8,4.7,2,6,160,1.1289,110,0.0000
49530,826.8,1950.0,155767,0.5226,0.0005,0.1917,0.1839,0.0919,0.0548,0.0807,0.7581,0.0315,0.0000,0.0000,6.1,4,10,4.9,2,6,176,1.0937,79,0.0000
49540,850.6,1800.0,158466,0.5292,0.0009,0.1733,0.1698,0.0765,0.0450,0.0807,0.7496,-0.0742,0.0000,0.0000,6.3,4,9,4.8,2,6,187,1.1795,83,0.0000
49550,788.6,1700.0,158972,0.5501,0.0008,0.1540,0.1411,0.1086,0.0244,0.0807,0.7340,0.0926,0.0000,0.0000,6.5,4,8,5.1,2,6,183,1.2606,74,0.0000
49560,867.2,1900.0,162852,0.5510,0.0015,0.1391,0.1377,0.0283,0.0231,0.0807,0.7283,0.1177,0.0000,0.0000,6.1,4,8,5.3,3,6,176,1.2592,75,0.0000
