generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths,food_mi
54720,1132.5,2000.0,162792,0.4654,0.0011,0.2476,0.1939,0.0319,0.0000,0.0000,0.7599,-0.0834,0.0000,0.0000,11.1,9,13,3.5,2,6,163,1.2760,125,0.0141
54730,1191.9,2400.0,166055,0.5484,0.0004,0.2603,0.2053,0.0382,0.0000,0.0000,0.7264,-0.0866,0.0000,0.0000,11.3,9,13,3.4,2,6,150,1.2860,81,0.0124
54740,1128.7,2350.0,160502,0.4201,0.0027,0.2471,0.2082,0.1396,0.0000,0.0000,0.7246,-0.0860,0.0000,0.0000,11.2,10,13,3.4,2,6,156,1.3050,77,0.0118
54750,1228.2,2150.0,171031,0.5687,0.0005,0.2435,0.2049,-0.0396,0.0000,0.0000,0.7255,-0.0355,0.0000,0.0000,11.2,9,13,3.2,2,6,165,1.3445,62,0.0124
54760,1172.7,2250.0,165666,0.4066,0.0018,0.2542,0.2056,0.1339,0.0000,0.0000,0.7524,0.0243,0.0000,0.0000,11.2,9,13,3.0,2,6,158,1.3958,67,0.0141
54770,1178.6,2150.0,166036,0.4902,0.0014,0.2500,0.2041,0.0948,0.0000,0.0000,0.6569,-0.1518,0.0000,0.0000,11.1,9,13,3.7,2,6,164,1.3759,61,0.0149
54780,1043.4,1950.0,161802,0.3219,0.0030,0.2338,0.1856,-0.0376,0.0000,0.0000,0.6567,-0.0997,0.0000,0.0000,11.2,9,13,3.6,2,6,147,1.3838,92,0.0149
54790,1127.9,2300.0,161295,0.5170,0.0006,0.2423,0.2000,0.0976,0.0000,0.0000,0.7405,-0.0634,0.0000,0.0000,11.1,9,13,3.8,2,6,184,1.3565,85,0.0117
54800,1229.7,2200.0,166498,0.5095,0.0006,0.2439,0.1919,-0.0145,0.0000,0.0000,0.6589,0.0763,0.0000,0.0000,11.0,8,12,3.7,2,6,171,1.2203,87,0.0117
54810,1234.3,2650.0,168923,0.5442,0.0006,0.2450,0.1947,0.0699,0.0000,0.0000,0.7384,-0.0354,0.0000,0.0000,11.0,8,13,3.6,2,6,170,1.2495,77,0.0124
54820,1162.3,2100.0,170962,0.3948,0.0013,0.2426,0.1914,0.1560,0.0000,0.0000,0.6651,0.0009,0.0000,0.0000,11.2,9,13,3.7,2,6,139,1.2845,75,0.0125
54830,1206.6,2350.0,170260,0.4717,0.0007,0.2508,0.2087,0.0798,0.0000,0.0000,0.7465,-0.1250,0.0000,0.0000,11.3,9,13,3.6,2,6,154,1.3642,72,0.0148
54840,1167.9,2209.5,167524,0.4722,0.0009,0.2438,0.2050,0.1038,0.0000,0.0000,0.7460,-0.0269,0.0000,0.0000,11.2,8,13,3.7,2,6,161,1.3466,80,0.0139
54850,1123.7,2100.0,166229,0.4643,0.0006,0.2465,0.2064,0.2166,0.0000,0.0000,0.7400,-0.0504,0.0000,0.0000,11.2,9,13,3.0,2,6,180,1.2383,103,0.0087
54860,1165.6,2100.0,170236,0.4569,0.0011,0.2288,0.1788,0.0623,0.0000,0.0000,0.6635,-0.0457,0.0000,0.0000,11.0,8,13,3.0,2,6,151,1.0762,68,0.0060
54870,1169.7,2100.0,169093,0.5194,0.0003,0.2478,0.1992,0.0880,0.0000,0.0000,0.6943,-0.0979,0.0000,0.0000,11.0,9,13,3.2,2,6,173,1.1700,59,0.0089
54880,1149.7,2450.0,166090,0.4992,0.0007,0.2360,0.1827,-0.0795,0.0000,0.0000,0.7006,-0.0530,0.0000,0.0000,11.0,9,13,2.9,2,6,158,1.1894,58,0.0074
54890,1194.3,2250.0,166150,0.4277,0.0017,0.2562,0.1999,0.0095,0.0000,0.0000,0.7555,0.0610,0.0000,0.0000,11.1,9,14,3.3,2,6,147,1.2952,76,0.0074
54900,1178.1,2300.0,165568,0.4665,0.0010,0.2522,0.1983,0.0280,0.0000,0.0000,0.7093,0.0148,0.0000,0.0000,10.9,8,13,3.6,2,6,160,1.1379,87,0.0043
54910,1101.2,2100.0,163589,0.4160,0.0020,0.2472,0.1890,0.0373,0.0000,0.0000,0.6575,-0.0939,0.0000,0.0000,10.8,9,13,3.5,2,6,155,1.2129,81,0.0063
54920,1174.8,2200.0,165218,0.4916,0.0010,0.2509,0.1860,0.0737,0.0000,0.0000,0.7348,0.0045,0.0000,0.0000,10.9,9,13,3.7,2,6,185,1.1844,72,0.0067
54930,1107.6,2150.0,160301,0.4821,0.0013,0.2377,0.1761,0.0425,0.0000,0.0000,0.7114,-0.0606,0.0000,0.0000,10.7,9,12,3.6,2,6,176,1.2164,77,0.0069
54940,1174.8,2150.0,163777,0.5225,0.0011,0.2318,0.1537,0.0410,0.0000,0.0000,0.7978,-0.1053,0.0000,0.0000,10.7,9,12,3.4,2,6,170,1.2076,87,0.0067
54950,1122.2,2100.0,163521,0.4896,0.0005,0.2329,0.1731,0.1752,0.0000,0.0000,0.7757,-0.0461,0.0000,0.0000,10.8,9,13,3.4,2,6,177,1.1956,91,0.0065
54960,1158.7,2150.0,170012,0.5410,0.0010,0.2369,0.1743,0.2054,0.0000,0.0000,0.6927,-0.0187,0.0000,0.0000,10.9,9,12,3.2,2,6,148,1.2568,52,0.0085
54970,1030.4,1900.0,166274,0.4533,0.0004,0.2363,0.1862,-0.0172,0.0487,0.0000,0.7113,-0.0887,0.0000,0.0000,10.8,8,13,2.7,2,6,147,1.2695,74,0.0056
54980,1088.2,2000.0,164357,0.4263,0.0005,0.2254,0.1636,0.1062,0.0000,0.0000,0.6872,0.0550,0.0000,0.0000,10.8,9,13,3.0,2,6,143,1.2347,44,0.0068
54990,1233.6,2250.0,170418,0.5701,0.0007,0.2449,0.1850,0.0553,0.0000,0.0000,0.7243,-0.0694,0.0000,0.0000,10.6,8,14,3.5,2,6,162,1.3232,61,0.0081
55000,1173.5,2200.0,165665,0.4485,0.0012,0.2389,0.1737,-0.0389,0.0000,0.0000,0.7782,-0.1967,0.0000,0.0000,10.7,9,13,3.4,2,6,143,1.3221,70,0.0122
55010,1075.8,1950.0,161819,0.4372,0.0005,0.2365,0.1803,0.0304,0.0000,0.0000,0.7580,-0.1345,0.0000,0.0000,10.9,9,13,3.3,2,6,154,1.3203,100,0.0066
55020,1234.8,2600.0,166980,0.5161,0.0009,0.2523,0.1947,0.1412,0.0000,0.0000,0.6531,-0.1439,0.0000,0.0000,11.0,9,13,3.2,2,6,174,1.3620,105,0.0081
55030,1116.6,2050.0,164373,0.5004,0.0013,0.2508,0.2016,0.0111,0.0000,0.0000,0.7351,-0.0889,0.0000,0.0000,11.2,9,13,3.3,2,6,157,1.3699,63,0.0090
55040,1083.2,2157.3,162011,0.4908,0.0005,0.2500,0.1838,0.1150,0.0000,0.0000,0.6993,-0.1164,0.0000,0.0000,11.0,8,13,3.0,2,6,178,1.2799,92,0.0082
55050,1058.5,1950.0,161191,0.5298,0.0002,0.2469,0.1905,0.0897,0.0000,0.0000,0.7608,-0.0694,0.0000,0.0000,10.9,9,13,3.0,2,6,188,1.2997,95,0.0075
55060,1125.1,2100.0,163865,0.5549,0.0006,0.2465,0.1945,0.0974,0.0497,0.0000,0.7849,-0.0246,0.0000,0.0000,10.8,9,13,3.2,2,6,191,1.2783,87,0.0081
55070,1118.0,2050.0,163559,0.4702,0.0010,0.2412,0.1834,0.2356,0.0000,0.0000,0.7776,-0.0566,0.0000,0.0000,10.7,8,13,3.3,2,6,178,1.2827,86,0.0051
55080,1160.5,2300.0,167535,0.5057,0.0007,0.2401,0.1914,0.0421,0.0000,0.0000,0.6975,-0.0096,0.0000,0.0000,10.9,9,12,3.7,2,6,166,1.2586,99,0.0059
55090,1254.3,2300.0,170766,0.5629,0.0010,0.2521,0.1993,0.0057,0.0000,0.0000,0.7543,0.0209,0.0000,0.0000,11.0,9,12,4.1,2,6,153,1.2754,65,0.0091
55100,1122.1,2100.0,163457,0.4861,0.0007,0.2449,0.2018,0.1179,0.0000,0.0000,0.7544,-0.0111,0.0000,0.0000,10.9,9,13,3.8,2,6,168,1.2881,95,0.0102
55110,1206.6,2550.0,166537,0.5330,0.0007,0.2497,0.1943,0.1207,0.0000,0.0000,0.7614,-0.0823,0.0000,0.0000,10.9,8,13,4.1,2,6,168,1.3481,80,0.0111
55120,1154.4,2200.0,166596,0.5157,0.0004,0.2442,0.1958,0.0758,0.0000,0.0000,0.6825,-0.0178,0.0000,0.0000,10.9,9,13,4.4,2,6,169,1.3220,58,0.0092
55130,1191.0,2350.0,167261,0.5489,0.0008,0.2406,0.1930,-0.0189,0.0000,0.0000,0.7431,-0.1085,0.0000,0.0000,11.1,8,13,4.5,2,6,134,1.3148,58,0.0117
55140,1121.9,2156.0,166572,0.4488,0.0010,0.2307,0.1848,-0.0226,0.0000,0.0000,0.7491,-0.0239,0.0000,0.0000,10.9,9,13,4.6,2,6,152,1.3237,83,0.0113
55150,1103.7,2350.0,165136,0.4478,0.0004,0.2384,0.1968,0.0402,0.0000,0.0000,0.7132,-0.0274,0.0000,0.0000,10.8,9,13,4.9,2,6,145,1.2446,74,0.0125
55160,1092.7,2200.0,159005,0.4965,0.0005,0.2422,0.2095,-0.0106,0.0000,0.0000,0.7121,-0.0645,0.0000,0.0000,11.2,9,13,5.0,3,6,162,1.3622,93,0.0094
55170,1221.0,2550.0,169490,0.4932,0.0007,0.2547,0.2131,0.1253,0.0000,0.0000,0.6653,-0.0093,0.0000,0.0000,11.2,9,13,4.6,2,6,170,1.3346,54,0.0120
55180,1042.9,1950.0,158691,0.5009,0.0016,0.2490,0.2071,0.1253,0.0000,0.0000,0.7373,-0.0753,0.0000,0.0000,10.7,8,12,4.6,2,6,187,1.3126,94,0.0136
55190,1157.1,2350.0,161854,0.4782,0.0011,0.2546,0.1984,0.1093,0.0000,0.0000,0.7287,-0.1246,0.0000,0.0000,10.9,9,12,4.8,2,6,168,1.3784,76,0.0150
55200,1106.9,2050.0,160893,0.4289,0.0008,0.2393,0.2016,0.0046,0.0000,0.0000,0.7481,-0.0210,0.0000,0.0000,10.9,9,13,4.1,2,6,164,1.3591,100,0.0136
55210,1109.9,2050.0,164341,0.4554,0.0014,0.2365,0.2033,0.0601,0.0000,0.0000,0.7145,-0.1028,0.0000,0.0000,10.8,9,13,4.1,2,6,155,1.3443,113,0.0125
55220,1093.7,2050.0,158384,0.4806,0.0008,0.2300,0.2000,0.0963,0.0000,0.0000,0.6987,-0.0057,0.0000,0.0000,10.9,9,13,3.6,2,6,171,1.3229,119,0.0123
55230,1228.6,2450.0,169468,0.5519,0.0002,0.2361,0.2050,0.1164,0.0000,0.0000,0.7361,-0.0647,0.0000,0.0000,11.0,9,13,3.8,2,6,140,1.3448,47,0.0145
55240,1177.2,2200.0,164298,0.5113,0.0005,0.2233,0.1910,0.0743,0.0000,0.0000,0.6465,-0.0194,0.0000,0.0000,10.8,10,13,3.9,2,6,182,1.3409,73,0.0132
55250,1204.9,2250.0,166440,0.4491,0.0014,0.2366,0.2048,0.0701,0.0000,0.0000,0.7029,-0.1541,0.0000,0.0000,10.9,9,13,4.7,2,6,152,1.3645,69,0.0165
55260,1142.9,2150.0,164535,0.3761,0.0026,0.2412,0.2004,0.0282,0.0000,0.0000,0.7160,-0.0271,0.0000,0.0000,10.9,9,13,4.1,2,6,163,1.3652,121,0.0159
55270,1184.9,2350.0,161511,0.4302,0.0028,0.2311,0.1909,0.1196,0.0000,0.0000,0.7144,0.0304,0.0000,0.0000,11.1,9,13,4.2,2,6,173,1.3683,113,0.0132
55280,1210.3,2450.0,164277,0.5213,0.0005,0.2339,0.1984,0.0380,0.0000,0.0000,0.6816,-0.1066,0.0000,0.0000,11.1,9,13,4.3,2,6,170,1.3727,101,0.0142
55290,1182.4,2150.0,161950,0.5636,0.0001,0.2395,0.2085,0.1436,0.0000,0.0000,0.6742,-0.0840,0.0000,0.0000,11.0,9,13,3.9,2,6,181,1.3778,103,0.0130
55300,1115.3,2200.0,158121,0.5158,0.0002,0.2311,0.2008,0.0894,0.0000,0.0000,0.7079,0.0897,0.0000,0.0000,11.3,9,13,3.5,2,6,182,1.3826,90,0.0106
55310,1131.3,2050.0,156942,0.4729,0.0010,0.2336,0.2089,0.1092,0.0000,0.0000,0.6766,-0.0224,0.0000,0.0000,11.3,9,13,3.4,2,6,203,1.3584,124,0.0133
55320,1137.3,2250.0,161128,0.5458,0.0003,0.2325,0.2020,0.0751,0.0000,0.0000,0.5995,-0.1756,0.0000,0.0000,11.3,10,13,3.0,2,6,169,1.3657,54,0.0146
55330,1123.0,2850.0,159994,0.5336,0.0001,0.2352,0.2008,0.0511,0.0000,0.0000,0.6923,-0.0215,0.0000,0.0000,11.2,9,13,3.2,2,6,164,1.3506,73,0.0133
55340,1179.3,2300.0,164742,0.5413,0.0003,0.2279,0.1830,0.2146,0.0000,0.0000,0.5985,-0.0673,0.0000,0.0000,11.0,9,13,3.3,2,6,163,1.2918,81,0.0119
55350,1169.1,2250.0,164395,0.5372,0.0005,0.2256,0.1921,0.0601,0.0000,0.0000,0.7893,-0.0594,0.0000,0.0000,11.0,9,13,3.4,2,6,181,1.2573,93,0.0158
55360,1153.5,2041.8,165703,0.5563,0.0004,0.2266,0.1927,0.1235,0.0000,0.0000,0.7472,-0.0838,0.0000,0.0000,11.2,8,14,3.3,2,6,164,1.3037,82,0.0163
55370,990.4,1950.0,159511,0.4312,0.0004,0.2278,0.2112,0.0466,0.0000,0.0000,0.8024,-0.0499,0.0000,0.0000,11.3,10,13,2.9,2,6,169,1.2845,87,0.0130
55380,1096.3,2400.0,159460,0.5499,0.0003,0.2425,0.2073,0.2020,0.0000,0.0000,0.8071,-0.0714,0.0000,0.0000,11.1,9,12,3.3,2,6,212,1.2481,82,0.0131
55390,1122.4,2200.0,163308,0.4587,0.0006,0.2372,0.1930,0.0440,0.0000,0.0000,0.8189,-0.0439,0.0000,0.0000,11.1,9,13,3.1,2,6,174,1.1861,94,0.0125
55400,1143.1,2200.0,164088,0.5245,0.0001,0.2315,0.2009,-0.0291,0.0000,0.0000,0.6920,-0.0664,0.0000,0.0000,11.2,9,13,3.0,2,6,189,1.2210,90,0.0150
55410,1205.1,2150.0,167621,0.4604,0.0009,0.2480,0.1847,0.0111,0.0000,0.0000,0.6531,-0.0675,0.0000,0.0000,11.0,8,13,3.1,2,6,159,1.1980,75,0.0110
55420,1159.0,2250.0,164286,0.5072,0.0009,0.2406,0.1989,0.2023,0.0000,0.0000,0.7803,-0.0977,0.0000,0.0000,11.1,9,13,3.4,2,6,179,1.2969,78,0.0153
55430,1171.2,2300.0,165267,0.4974,0.0003,0.2290,0.1903,0.0956,0.0000,0.0000,0.7380,0.0296,0.0000,0.0000,11.1,8,13,3.4,2,6,165,1.2524,97,0.0154
55440,1111.1,2453.1,165117,0.4994,0.0002,0.2325,0.2004,0.1042,0.0000,0.0000,0.6868,-0.1182,0.0000,0.0000,10.9,9,12,3.3,2,6,153,1.2151,71,0.0146
55450,1108.9,2200.0,162880,0.4236,0.0006,0.2390,0.1854,-0.0690,0.0000,0.0000,0.7671,-0.1585,0.0000,0.0000,10.8,9,13,3.7,2,6,171,1.2292,95,0.0145
55460,1137.9,2150.0,160635,0.4790,0.0018,0.2381,0.2005,0.0553,0.0000,0.0000,0.7368,0.0339,0.0000,0.0000,11.1,10,13,3.8,2,6,167,1.2600,67,0.0165
55470,1084.2,2050.0,162132,0.4623,0.0011,0.2342,0.1929,0.1349,0.0000,0.0000,0.7342,-0.0100,0.0000,0.0000,11.2,9,13,3.7,2,6,164,1.1971,72,0.0145
55480,1206.2,2400.0,165823,0.5646,0.0002,0.2445,0.2062,0.0598,0.0000,0.0000,0.6316,-0.0495,0.0000,0.0000,11.1,9,14,3.4,2,6,165,1.2211,61,0.0146
55490,1146.7,2150.0,160080,0.5141,0.0008,0.2367,0.1966,0.0762,0.0000,0.0000,0.6951,0.0205,0.0000,0.0000,10.8,9,13,3.0,2,6,177,1.2946,88,0.0108
55500,1071.4,2150.0,162622,0.4782,0.0006,0.2296,0.1897,0.0186,0.0672,0.0000,0.7050,0.0153,0.0000,0.0000,11.0,8,13,3.4,2,6,157,1.2356,81,0.0137
55510,1204.3,2050.0,170072,0.4843,0.0003,0.2398,0.2031,0.1213,0.0000,0.0000,0.7389,-0.1406,0.0000,0.0000,11.0,9,13,3.1,2,6,177,1.2533,84,0.0173
55520,1158.5,2200.0,166031,0.4968,0.0004,0.2213,0.1876,0.0772,0.0000,0.0000,0.7444,-0.0918,0.0000,0.0000,11.0,8,13,3.2,2,6,157,1.1888,104,0.0133
55530,1197.8,2200.0,166614,0.4862,0.0005,0.2262,0.1829,0.0887,0.0000,0.0000,0.7608,-0.0716,0.0000,0.0000,10.9,9,13,3.2,2,6,160,1.2055,81,0.0148
55540,1085.8,2100.0,161451,0.4439,0.0012,0.2314,0.1862,0.0805,0.0000,0.0000,0.7539,-0.0137,0.0000,0.0000,11.0,9,13,3.0,2,6,163,1.1790,67,0.0139
55550,1076.9,2150.0,161301,0.5327,0.0001,0.2340,0.2024,0.1532,0.0000,0.0000,0.7495,-0.0488,0.0000,0.0000,11.0,9,13,2.7,2,6,172,1.2681,66,0.0124
55560,1232.3,2150.0,167655,0.5113,0.0007,0.2234,0.1804,0.0519,0.0000,0.0000,0.7475,-0.0698,0.0000,0.0000,11.1,9,13,2.9,2,6,160,1.2895,66,0.0145
55570,1116.4,2150.0,165728,0.5044,0.0005,0.2255,0.1978,0.0026,0.0000,0.0000,0.7397,0.0156,0.0000,0.0000,11.2,9,13,3.0,2,6,145,1.2850,67,0.0150
55580,1150.6,2500.0,160846,0.4826,0.0005,0.2332,0.1878,0.0046,0.0000,0.0000,0.7176,-0.0881,0.0000,0.0000,11.1,8,13,3.2,2,6,176,1.2209,72,0.0144
55590,1133.8,2100.0,162676,0.4190,0.0004,0.2295,0.1978,0.0679,0.0000,0.0000,0.7474,-0.0206,0.0000,0.0000,11.0,9,13,3.1,2,6,155,1.2046,57,0.0163
55600,1138.3,2200.0,166184,0.4864,0.0006,0.2338,0.2022,0.0367,0.0000,0.0000,0.6594,-0.0448,0.0000,0.0000,11.2,9,13,2.8,2,6,181,1.1888,80,0.0165
55610,1138.2,2250.0,165304,0.4887,0.0001,0.2463,0.2052,0.0797,0.0000,0.0000,0.7501,-0.1888,0.0000,0.0000,11.1,9,13,2.6,2,6,155,1.1276,65,0.0124
55620,1045.8,2000.0,160390,0.4519,0.0003,0.2412,0.1992,0.0298,0.0000,0.0000,0.7275,0.0005,0.0000,0.0000,11.1,8,14,2.7,2,6,163,1.1363,83,0.0129
55630,1043.5,2150.0,162752,0.4513,0.0004,0.2525,0.2206,0.1157,0.0000,0.0000,0.7611,-0.1065,0.0000,0.0000,11.3,9,13,2.9,2,6,170,1.0812,89,0.0112
55640,1118.1,2085.6,161907,0.4465,0.0004,0.2470,0.1939,-0.0007,0.0000,0.0000,0.7775,-0.1677,0.0000,0.0000,11.2,9,13,2.9,2,6,182,1.1648,112,0.0104
55650,1087.6,2250.0,165916,0.5032,0.0011,0.2424,0.1909,0.0676,0.0674,0.0000,0.7367,-0.1254,0.0000,0.0000,11.2,8,13,2.5,2,5,181,1.2208,80,0.0109
55660,1059.9,2300.0,164469,0.4655,0.0004,0.2409,0.1996,0.0526,0.0000,0.0000,0.7058,-0.0307,0.0000,0.0000,11.5,8,13,2.7,2,6,176,1.1797,103,0.0127
55670,1248.7,2150.0,171972,0.4906,0.0005,0.2396,0.1856,0.0173,0.0000,0.0000,0.7017,-0.1233,0.0000,0.0000,11.4,8,14,2.8,2,6,135,1.2692,58,0.0117
55680,1200.6,2250.0,168644,0.5103,0.0015,0.2404,0.1941,0.1742,0.0000,0.0000,0.6321,0.0208,0.0000,0.0000,11.2,9,13,3.0,2,6,168,1.2687,81,0.0109
55690,1192.0,2200.0,165901,0.5289,0.0002,0.2328,0.1966,0.1878,0.0000,0.0000,0.6597,-0.0232,0.0000,0.0000,11.3,9,13,2.9,2,6,161,1.2385,75,0.0159
55700,1164.6,2200.0,165000,0.4684,0.0004,0.2500,0.2020,0.0246,0.0000,0.0000,0.7120,-0.1522,0.0000,0.0000,11.1,8,13,3.1,2,6,155,1.2988,52,0.0135
55710,964.9,1900.0,160774,0.3540,0.0011,0.2442,0.1941,0.0564,0.0000,0.0000,0.7625,-0.0648,0.0000,0.0000,11.2,9,13,2.8,2,6,175,1.3126,124,0.0122
55720,1131.8,2050.0,162958,0.4598,0.0007,0.2518,0.1901,0.1442,0.0000,0.0000,0.7252,-0.0845,0.0000,0.0000,10.8,8,13,2.7,2,6,173,1.2142,93,0.0102
55730,1039.8,1850.0,158294,0.4631,0.0006,0.2504,0.2047,0.0188,0.0430,0.0000,0.8172,-0.0698,0.0000,0.0000,11.1,8,13,2.6,2,5,179,1.1897,107,0.0102
55740,1123.3,2300.0,169532,0.5184,0.0004,0.2494,0.1972,-0.0200,0.0000,0.0000,0.6785,-0.0226,0.0000,0.0000,11.2,9,13,2.6,2,5,132,1.1766,71,0.0130
55750,1145.1,2100.0,168124,0.4922,0.0008,0.2385,0.1862,0.1323,0.0000,0.0000,0.8059,-0.0125,0.0000,0.0000,11.4,9,13,2.7,2,4,155,1.1532,74,0.0111
55760,1132.1,2050.0,164039,0.5534,0.0002,0.2520,0.2061,0.0575,0.0000,0.0000,0.7684,-0.0038,0.0000,0.0000,11.6,9,13,2.6,2,5,188,1.1345,84,0.0107
55770,1113.1,2500.0,166103,0.5582,0.0003,0.2415,0.2016,0.1038,0.0000,0.0000,0.6259,-0.0018,0.0000,0.0000,11.5,9,13,2.6,2,6,176,1.1936,84,0.0123
55780,1165.0,2400.0,165947,0.4952,0.0008,0.2412,0.1821,0.0069,0.0000,0.0000,0.7338,-0.0827,0.0000,0.0000,11.1,9,13,2.7,2,5,171,1.1759,61,0.0112
55790,1106.0,2150.0,166728,0.3908,0.0011,0.2469,0.1892,0.0415,0.0000,0.0000,0.6951,-0.0416,0.0000,0.0000,11.1,9,13,2.9,2,6,153,1.2424,86,0.0111
55800,1043.5,2400.0,162625,0.5265,0.0001,0.2464,0.1857,0.1451,0.0000,0.0000,0.6748,-0.0187,0.0000,0.0000,11.0,8,13,2.7,2,5,184,1.1998,83,0.0086
55810,985.9,1950.0,163827,0.4406,0.0004,0.2596,0.2081,0.1066,0.0827,0.0000,0.7494,-0.1074,0.0000,0.0000,11.1,9,13,2.5,2,5,158,1.2117,82,0.0078
55820,1221.2,2300.0,172740,0.4991,0.0006,0.2482,0.2017,0.1136,0.0000,0.0000,0.7443,-0.0272,0.0000,0.0000,11.5,9,13,2.6,2,5,145,1.2979,58,0.0121
55830,1109.4,2100.0,169529,0.5399,0.0007,0.2372,0.1822,0.0643,0.0000,0.0000,0.6541,-0.0404,0.0000,0.0000,11.3,9,13,2.7,2,5,147,1.2478,64,0.0098
55840,1143.9,2400.0,172166,0.4692,0.0007,0.2451,0.1795,0.0256,0.0000,0.0000,0.4920,0.0011,0.0000,0.0000,11.4,9,13,2.5,2,4,151,1.1293,53,0.0103
55850,970.2,2300.0,157717,0.4134,0.0012,0.2310,0.1736,0.1010,0.0000,0.0000,0.7296,-0.0329,0.0000,0.0000,11.4,9,13,2.8,2,5,163,1.2660,82,0.0103
55860,1046.8,2250.0,163805,0.5767,0.0002,0.2441,0.1838,0.0634,0.0000,0.0000,0.7325,-0.2201,0.0000,0.0000,11.3,9,13,2.7,2,6,166,1.2196,92,0.0095
55870,1184.4,2150.0,170479,0.5098,0.0009,0.2552,0.1853,0.0433,0.0000,0.0000,0.6645,0.0150,0.0000,0.0000,11.2,9,14,2.7,2,6,157,1.2568,59,0.0107
55880,1151.8,2150.0,168619,0.4684,0.0013,0.2510,0.1867,-0.0221,0.0000,0.0000,0.6550,-0.0702,0.0000,0.0000,11.3,9,13,3.0,2,5,144,1.2733,57,0.0159
55890,1032.7,2200.0,163430,0.4495,0.0011,0.2516,0.1816,0.1036,0.0000,0.0000,0.6904,-0.1490,0.0000,0.0000,11.3,9,13,2.7,2,5,141,1.3436,75,0.0112
55900,1142.2,2050.0,167331,0.5719,0.0004,0.2502,0.1886,0.1291,0.0000,0.0000,0.7887,-0.1214,0.0000,0.0000,11.0,9,13,2.8,2,5,173,1.3526,99,0.0121
55910,1144.4,2200.0,167164,0.5140,0.0008,0.2547,0.1903,0.0028,0.0000,0.0000,0.6947,-0.0823,0.0000,0.0000,11.1,9,13,3.0,2,6,160,1.3568,61,0.0120
55920,1222.1,2300.0,167889,0.5357,0.0010,0.2549,0.1916,0.1387,0.0000,0.0000,0.7022,0.0207,0.0000,0.0000,10.9,9,13,2.7,2,6,171,1.3909,67,0.0113
55930,1243.5,2100.0,171622,0.4921,0.0007,0.2491,0.1926,0.1899,0.0000,0.0000,0.6835,-0.0428,0.0000,0.0000,10.8,9,13,3.2,2,6,153,1.4183,64,0.0146
55940,1070.0,2100.0,161145,0.3313,0.0033,0.2520,0.1864,-0.0029,0.0813,0.0000,0.7619,-0.2329,0.0000,0.0000,11.0,9,13,3.6,2,6,149,1.4134,108,0.0117
55950,1194.2,2250.0,161183,0.4873,0.0024,0.2629,0.1980,0.1208,0.0000,0.0000,0.7556,-0.1010,0.0000,0.0000,11.1,9,13,3.7,2,6,168,1.4618,99,0.0115
55960,1068.2,1900.0,163013,0.3845,0.0006,0.2435,0.1778,0.0484,0.0000,0.0000,0.6698,-0.2248,0.0000,0.0000,11.1,8,13,3.6,2,6,145,1.3612,85,0.0140
55970,1115.7,2050.0,162621,0.5160,0.0012,0.2414,0.1829,0.1305,0.0000,0.0000,0.6806,0.0159,0.0000,0.0000,11.0,9,13,3.5,2,6,166,1.3195,105,0.0154
55980,1161.6,1950.0,165420,0.5387,0.0003,0.2426,0.1893,0.1809,0.0000,0.0000,0.7785,-0.0964,0.0000,0.0000,11.1,9,13,3.6,2,6,167,1.3674,64,0.0164
55990,1126.1,2350.0,164623,0.4572,0.0011,0.2390,0.1797,-0.0034,0.0000,0.0000,0.7195,-0.0302,0.0000,0.0000,10.8,9,13,3.6,2,6,148,1.3589,48,0.0104
56000,1207.0,2300.0,167822,0.5042,0.0005,0.2510,0.1938,0.2095,0.0000,0.0000,0.7615,-0.0021,0.0000,0.0000,11.1,9,14,3.9,2,6,171,1.3739,68,0.0136
56010,1170.4,2350.0,164831,0.4830,0.0013,0.2496,0.1860,0.1067,0.0000,0.0000,0.6955,-0.0100,0.0000,0.0000,11.0,9,13,4.2,2,6,176,1.4181,83,0.0163
56020,1104.6,2100.0,159313,0.4032,0.0025,0.2438,0.1681,-0.0079,0.0000,0.0000,0.7360,-0.0468,0.0000,0.0000,10.9,9,13,4.4,2,6,177,1.3504,113,0.0126
56030,1210.7,2350.0,160993,0.4518,0.0022,0.2541,0.1887,0.1015,0.0000,0.0000,0.7549,-0.0385,0.0000,0.0000,10.8,9,13,4.6,2,6,171,1.4073,78,0.0178
56040,1249.6,2350.0,168055,0.4720,0.0017,0.2505,0.1851,0.1266,0.0000,0.0000,0.7702,0.0088,0.0000,0.0000,11.1,9,13,4.1,2,6,164,1.3964,69,0.0175
56050,1105.3,2100.0,160331,0.4261,0.0023,0.2488,0.1940,0.0183,0.0000,0.0000,0.6369,-0.1423,0.0000,0.0000,11.2,9,13,4.2,2,6,154,1.4038,60,0.0149
56060,1163.8,2000.0,165117,0.4608,0.0021,0.2513,0.2030,0.0313,0.0000,0.0000,0.7523,0.0092,0.0000,0.0000,11.4,9,13,4.1,2,6,148,1.3863,62,0.0159
