    Finished `release` profile [optimized] target(s) in 0.03s
     Running `target\release\semiotic-emergence.exe 42 10000`
gen 5190 | avg    34.1 | max   100.0 | signals 1207 | icon -0.030 | MI 0.021 | jsd 0.131/0.382 | sym [0.000,0.139,0.123] | sil -0.455
gen 5200 | avg    23.4 | max    81.0 | signals 702 | icon -0.021 | MI 0.030 | jsd 0.133/0.492 | sym [0.000,0.172,0.196] | sil -0.467
gen 5210 | avg    20.9 | max    52.0 | signals 788 | icon -0.035 | MI 0.032 | jsd 0.157/0.513 | sym [0.000,0.220,0.190] | sil -0.427
gen 5220 | avg    22.3 | max    55.0 | signals 819 | icon -0.045 | MI 0.107 | jsd 0.136/0.598 | sym [0.000,0.268,0.190] | sil -0.465
gen 5230 | avg    21.2 | max    47.0 | signals 779 | icon -0.051 | MI 0.080 | jsd 0.069/0.566 | sym [0.000,0.184,0.072] | sil -0.451
gen 5240 | avg    21.4 | max    71.0 | signals 759 | icon -0.071 | MI 0.054 | jsd 0.102/0.567 | sym [0.000,0.198,0.186] | sil -0.423
gen 5250 | avg    21.2 | max    62.0 | signals 786 | icon -0.021 | MI 0.037 | jsd 0.094/0.473 | sym [0.000,0.116,0.204] | sil -0.499
gen 5260 | avg    21.9 | max    91.0 | signals 723 | icon -0.066 | MI 0.110 | jsd 0.066/0.471 | sym [0.000,0.239,0.069] | sil -0.483
gen 5270 | avg    17.8 | max    49.0 | signals 614 | icon -0.059 | MI 0.154 | jsd 0.048/0.452 | sym [0.000,0.235,0.063] | sil -0.380
gen 5280 | avg    24.3 | max    85.0 | signals 803 | icon -0.019 | MI 0.033 | jsd 0.091/0.423 | sym [0.000,0.135,0.139] | sil -0.496
gen 5290 | avg    34.9 | max    81.0 | signals 1301 | icon -0.024 | MI 0.020 | jsd 0.085/0.444 | sym [0.000,0.093,0.097] | sil -0.426
gen 5300 | avg    21.9 | max    61.0 | signals 776 | icon -0.057 | MI 0.037 | jsd 0.152/0.541 | sym [0.000,0.180,0.268] | sil -0.468
gen 5310 | avg    35.5 | max    96.0 | signals 1305 | icon -0.034 | MI 0.029 | jsd 0.080/0.533 | sym [0.000,0.122,0.101] | sil -0.373
gen 5320 | avg    23.4 | max    82.0 | signals 773 | icon -0.061 | MI 0.062 | jsd 0.091/0.520 | sym [0.000,0.189,0.110] | sil -0.515
gen 5330 | avg    30.6 | max   104.0 | signals 1009 | icon -0.032 | MI 0.026 | jsd 0.108/0.543 | sym [0.000,0.146,0.160] | sil -0.414
gen 5340 | avg    22.5 | max    56.0 | signals 680 | icon -0.040 | MI 0.051 | jsd 0.128/0.601 | sym [0.000,0.221,0.183] | sil -0.418
gen 5350 | avg    19.6 | max    61.0 | signals 737 | icon -0.066 | MI 0.080 | jsd 0.108/0.528 | sym [0.000,0.261,0.137] | sil -0.497
gen 5360 | avg    20.8 | max    58.0 | signals 764 | icon -0.019 | MI 0.047 | jsd 0.208/0.562 | sym [0.000,0.220,0.281] | sil -0.421
gen 5370 | avg    23.5 | max    63.0 | signals 814 | icon -0.038 | MI 0.036 | jsd 0.173/0.595 | sym [0.000,0.216,0.268] | sil -0.166
gen 5380 | avg    22.0 | max   112.0 | signals 713 | icon -0.039 | MI 0.051 | jsd 0.089/0.575 | sym [0.000,0.154,0.187] | sil -0.375
gen 5390 | avg    26.6 | max    81.0 | signals 976 | icon -0.037 | MI 0.030 | jsd 0.082/0.519 | sym [0.000,0.116,0.146] | sil -0.417
gen 5400 | avg    28.2 | max    84.0 | signals 996 | icon -0.037 | MI 0.046 | jsd 0.123/0.557 | sym [0.000,0.209,0.167] | sil -0.400
gen 5410 | avg    29.5 | max    94.0 | signals 1074 | icon -0.039 | MI 0.043 | jsd 0.116/0.563 | sym [0.000,0.155,0.179] | sil -0.384
gen 5420 | avg    23.4 | max    65.0 | signals 814 | icon -0.036 | MI 0.037 | jsd 0.231/0.605 | sym [0.000,0.231,0.357] | sil -0.108
gen 5430 | avg    20.2 | max    64.0 | signals 781 | icon -0.049 | MI 0.077 | jsd 0.128/0.610 | sym [0.000,0.221,0.204] | sil -0.401
gen 5440 | avg    23.6 | max    72.0 | signals 773 | icon -0.061 | MI 0.157 | jsd 0.077/0.599 | sym [0.000,0.303,0.121] | sil -0.416
gen 5450 | avg    23.7 | max    50.0 | signals 747 | icon -0.033 | MI 0.052 | jsd 0.107/0.566 | sym [0.000,0.191,0.148] | sil -0.030
gen 5460 | avg    33.6 | max   125.0 | signals 1261 | icon -0.025 | MI 0.017 | jsd 0.187/0.542 | sym [0.000,0.169,0.279] | sil -0.403
gen 5470 | avg    30.5 | max    94.0 | signals 934 | icon -0.029 | MI 0.032 | jsd 0.172/0.545 | sym [0.000,0.179,0.261] | sil -0.572
gen 5480 | avg    23.6 | max    73.0 | signals 761 | icon -0.030 | MI 0.051 | jsd 0.085/0.509 | sym [0.000,0.156,0.143] | sil -0.451
gen 5490 | avg    37.9 | max    95.0 | signals 1321 | icon -0.037 | MI 0.044 | jsd 0.118/0.496 | sym [0.000,0.183,0.124] | sil -0.474
gen 5500 | avg    19.9 | max    51.0 | signals 717 | icon -0.049 | MI 0.096 | jsd 0.085/0.555 | sym [0.000,0.225,0.097] | sil -0.172
gen 5510 | avg    33.6 | max    82.0 | signals 1084 | icon -0.045 | MI 0.016 | jsd 0.138/0.496 | sym [0.000,0.221,0.127] | sil -0.433
gen 5520 | avg    21.2 | max    66.0 | signals 756 | icon -0.028 | MI 0.052 | jsd 0.056/0.473 | sym [0.000,0.144,0.069] | sil -0.420
gen 5530 | avg    32.1 | max    99.0 | signals 1239 | icon -0.035 | MI 0.105 | jsd 0.080/0.543 | sym [0.000,0.168,0.093] | sil -0.382
gen 5540 | avg    21.5 | max    71.0 | signals 774 | icon -0.039 | MI 0.004 | jsd 0.192/0.490 | sym [0.000,0.218,0.228] | sil -0.441
gen 5550 | avg    22.4 | max    76.0 | signals 827 | icon -0.023 | MI 0.015 | jsd 0.194/0.464 | sym [0.000,0.240,0.218] | sil -0.461
gen 5560 | avg    23.2 | max   100.0 | signals 842 | icon -0.033 | MI 0.047 | jsd 0.181/0.570 | sym [0.000,0.262,0.196] | sil -0.505
gen 5570 | avg    31.9 | max    78.0 | signals 1191 | icon -0.039 | MI 0.015 | jsd 0.126/0.473 | sym [0.000,0.173,0.149] | sil -0.405
gen 5580 | avg    19.2 | max    62.0 | signals 702 | icon -0.050 | MI 0.048 | jsd 0.225/0.602 | sym [0.000,0.304,0.258] | sil -0.464
gen 5590 | avg    20.9 | max    66.0 | signals 784 | icon -0.025 | MI 0.020 | jsd 0.186/0.654 | sym [0.000,0.244,0.236] | sil -0.444
gen 5600 | avg    22.9 | max    72.0 | signals 810 | icon -0.032 | MI 0.029 | jsd 0.165/0.574 | sym [0.000,0.200,0.207] | sil -0.467
gen 5610 | avg    20.0 | max    48.0 | signals 701 | icon -0.081 | MI 0.071 | jsd 0.154/0.553 | sym [0.000,0.277,0.191] | sil -0.509
gen 5620 | avg    19.4 | max    57.0 | signals 719 | icon -0.032 | MI 0.048 | jsd 0.215/0.575 | sym [0.000,0.292,0.267] | sil -0.268
gen 5630 | avg    19.9 | max    76.0 | signals 683 | icon -0.041 | MI 0.059 | jsd 0.200/0.523 | sym [0.000,0.296,0.214] | sil -0.188
gen 5640 | avg    30.9 | max   106.0 | signals 1005 | icon -0.016 | MI 0.033 | jsd 0.098/0.466 | sym [0.000,0.151,0.109] | sil -0.434
gen 5650 | avg    20.0 | max    51.0 | signals 721 | icon -0.058 | MI 0.061 | jsd 0.083/0.550 | sym [0.000,0.206,0.130] | sil -0.274
gen 5660 | avg    19.8 | max    53.0 | signals 701 | icon -0.053 | MI 0.036 | jsd 0.118/0.480 | sym [0.000,0.196,0.179] | sil -0.133
gen 5670 | avg    20.8 | max    84.0 | signals 739 | icon -0.026 | MI 0.124 | jsd 0.039/0.480 | sym [0.000,0.171,0.076] | sil -0.419
gen 5680 | avg    18.8 | max    54.0 | signals 682 | icon -0.050 | MI 0.035 | jsd 0.171/0.537 | sym [0.000,0.254,0.216] | sil -0.378
gen 5690 | avg    22.3 | max    58.0 | signals 799 | icon -0.031 | MI 0.030 | jsd 0.121/0.535 | sym [0.000,0.173,0.168] | sil -0.073
gen 5700 | avg    20.9 | max    57.0 | signals 755 | icon -0.044 | MI 0.061 | jsd 0.078/0.583 | sym [0.000,0.167,0.141] | sil -0.469
gen 5710 | avg    20.5 | max    82.0 | signals 703 | icon -0.064 | MI 0.065 | jsd 0.105/0.537 | sym [0.000,0.196,0.171] | sil -0.324
gen 5720 | avg    23.5 | max    65.0 | signals 687 | icon -0.019 | MI 0.042 | jsd 0.126/0.411 | sym [0.000,0.150,0.131] | sil -0.476
gen 5730 | avg    33.2 | max   113.0 | signals 1104 | icon -0.020 | MI 0.010 | jsd 0.169/0.350 | sym [0.000,0.141,0.184] | sil -0.408
gen 5740 | avg    22.8 | max    74.0 | signals 706 | icon -0.027 | MI 0.013 | jsd 0.173/0.504 | sym [0.000,0.215,0.232] | sil -0.319
gen 5750 | avg    26.0 | max    64.0 | signals 846 | icon -0.066 | MI 0.024 | jsd 0.196/0.589 | sym [0.000,0.256,0.264] | sil -0.308
gen 5760 | avg    29.2 | max    80.0 | signals 962 | icon -0.054 | MI 0.027 | jsd 0.107/0.564 | sym [0.000,0.164,0.174] | sil -0.384
gen 5770 | avg    23.0 | max    55.0 | signals 715 | icon -0.052 | MI 0.012 | jsd 0.124/0.554 | sym [0.000,0.152,0.220] | sil -0.241
gen 5780 | avg    29.8 | max    76.0 | signals 1068 | icon -0.020 | MI 0.017 | jsd 0.126/0.539 | sym [0.000,0.153,0.170] | sil -0.309
gen 5790 | avg    28.0 | max    85.0 | signals 862 | icon -0.029 | MI 0.019 | jsd 0.141/0.596 | sym [0.000,0.176,0.202] | sil -0.440
gen 5800 | avg    30.2 | max    99.0 | signals 1089 | icon -0.052 | MI 0.014 | jsd 0.149/0.636 | sym [0.000,0.197,0.205] | sil -0.419
gen 5810 | avg    28.7 | max    81.0 | signals 995 | icon -0.021 | MI 0.008 | jsd 0.144/0.535 | sym [0.000,0.178,0.193] | sil -0.335
gen 5820 | avg    38.4 | max   105.0 | signals 1321 | icon -0.024 | MI 0.004 | jsd 0.118/0.378 | sym [0.000,0.118,0.162] | sil -0.307
gen 5830 | avg    19.2 | max    49.0 | signals 682 | icon -0.042 | MI 0.040 | jsd 0.131/0.590 | sym [0.000,0.161,0.235] | sil -0.474
gen 5840 | avg    41.9 | max    96.0 | signals 1468 | icon -0.011 | MI 0.010 | jsd 0.124/0.531 | sym [0.000,0.125,0.165] | sil -0.149
gen 5850 | avg    27.5 | max    91.0 | signals 948 | icon -0.034 | MI 0.029 | jsd 0.125/0.566 | sym [0.000,0.154,0.204] | sil -0.449
gen 5860 | avg    37.5 | max    94.0 | signals 1319 | icon -0.017 | MI 0.026 | jsd 0.155/0.549 | sym [0.000,0.134,0.228] | sil -0.223
gen 5870 | avg    36.3 | max   100.0 | signals 1312 | icon -0.047 | MI 0.028 | jsd 0.184/0.401 | sym [0.000,0.150,0.210] | sil -0.233
gen 5880 | avg    23.7 | max    70.0 | signals 777 | icon -0.054 | MI 0.071 | jsd 0.183/0.582 | sym [0.000,0.277,0.229] | sil -0.475
gen 5890 | avg    35.1 | max    93.0 | signals 1297 | icon -0.022 | MI 0.015 | jsd 0.144/0.417 | sym [0.000,0.135,0.156] | sil -0.220
gen 5900 | avg    23.6 | max    72.0 | signals 745 | icon -0.042 | MI 0.040 | jsd 0.154/0.525 | sym [0.000,0.179,0.248] | sil -0.313
gen 5910 | avg    22.5 | max    65.0 | signals 732 | icon -0.037 | MI 0.028 | jsd 0.266/0.319 | sym [0.000,0.271,0.269] | sil -0.347
gen 5920 | avg    20.9 | max    77.0 | signals 745 | icon -0.055 | MI 0.034 | jsd 0.157/0.309 | sym [0.000,0.158,0.190] | sil -0.453
gen 5930 | avg    26.8 | max    81.0 | signals 875 | icon -0.048 | MI 0.007 | jsd 0.131/0.452 | sym [0.000,0.179,0.183] | sil -0.469
gen 5940 | avg    22.1 | max    59.0 | signals 680 | icon -0.054 | MI 0.018 | jsd 0.157/0.415 | sym [0.000,0.188,0.229] | sil -0.482
gen 5950 | avg    34.6 | max   110.0 | signals 1110 | icon -0.034 | MI 0.027 | jsd 0.153/0.522 | sym [0.000,0.168,0.218] | sil -0.444
gen 5960 | avg    39.2 | max    99.0 | signals 1361 | icon -0.025 | MI 0.020 | jsd 0.096/0.375 | sym [0.000,0.067,0.146] | sil -0.390
gen 5970 | avg    23.4 | max    67.0 | signals 715 | icon -0.032 | MI 0.058 | jsd 0.163/0.481 | sym [0.000,0.158,0.237] | sil -0.276
gen 5980 | avg    24.2 | max    65.0 | signals 810 | icon -0.025 | MI 0.039 | jsd 0.164/0.219 | sym [0.000,0.122,0.120] | sil -0.131
gen 5990 | avg    47.2 | max   113.0 | signals 1575 | icon -0.044 | MI 0.027 | jsd 0.211/0.206 | sym [0.000,0.179,0.211] | sil -0.278
gen 6000 | avg    26.8 | max    80.0 | signals 866 | icon -0.022 | MI 0.024 | jsd 0.237/0.277 | sym [0.000,0.215,0.174] | sil -0.380
gen 6010 | avg    36.3 | max    94.0 | signals 1381 | icon -0.025 | MI 0.008 | jsd 0.263/0.204 | sym [0.000,0.153,0.246] | sil -0.282
gen 6020 | avg    22.3 | max    57.0 | signals 799 | icon -0.030 | MI 0.025 | jsd 0.286/0.290 | sym [0.000,0.186,0.279] | sil -0.429
gen 6030 | avg    21.4 | max    61.0 | signals 719 | icon -0.032 | MI 0.093 | jsd 0.427/0.331 | sym [0.000,0.362,0.288] | sil -0.229
gen 6040 | avg    24.6 | max    82.0 | signals 942 | icon -0.046 | MI 0.042 | jsd 0.329/0.389 | sym [0.000,0.301,0.279] | sil -0.432
gen 6050 | avg    40.2 | max   105.0 | signals 1451 | icon -0.032 | MI 0.008 | jsd 0.425/0.391 | sym [0.000,0.333,0.402] | sil -0.085
gen 6060 | avg    21.9 | max    58.0 | signals 763 | icon -0.055 | MI 0.059 | jsd 0.312/0.539 | sym [0.000,0.276,0.297] | sil -0.323
gen 6070 | avg    26.1 | max    70.0 | signals 924 | icon -0.051 | MI 0.037 | jsd 0.331/0.346 | sym [0.000,0.263,0.229] | sil -0.524
gen 6080 | avg    31.6 | max    91.0 | signals 986 | icon -0.052 | MI 0.040 | jsd 0.322/0.314 | sym [0.000,0.282,0.248] | sil -0.418
gen 6090 | avg    25.2 | max    89.0 | signals 778 | icon -0.054 | MI 0.034 | jsd 0.210/0.379 | sym [0.000,0.240,0.154] | sil -0.406
gen 6100 | avg    21.4 | max    51.0 | signals 749 | icon -0.040 | MI 0.012 | jsd 0.129/0.403 | sym [0.000,0.120,0.142] | sil -0.309
gen 6110 | avg    22.2 | max    49.0 | signals 717 | icon -0.057 | MI 0.023 | jsd 0.237/0.337 | sym [0.000,0.229,0.155] | sil -0.329
gen 6120 | avg    24.2 | max    63.0 | signals 882 | icon -0.050 | MI 0.005 | jsd 0.210/0.143 | sym [0.000,0.069,0.060] | sil -0.453
gen 6130 | avg    30.4 | max    86.0 | signals 949 | icon -0.045 | MI 0.014 | jsd 0.204/0.580 | sym [0.000,0.191,0.239] | sil -0.454
gen 6140 | avg    29.1 | max    75.0 | signals 1048 | icon -0.040 | MI 0.002 | jsd 0.101/0.100 | sym [0.000,0.031,0.087] | sil -0.387
gen 6150 | avg    17.9 | max    42.0 | signals 691 | icon -0.032 | MI 0.007 | jsd 0.062/0.478 | sym [0.000,0.104,0.101] | sil -0.467
gen 6160 | avg    21.6 | max    56.0 | signals 709 | icon -0.047 | MI 0.013 | jsd 0.118/0.557 | sym [0.000,0.140,0.145] | sil -0.372
gen 6170 | avg    19.2 | max    45.0 | signals 661 | icon -0.038 | MI 0.018 | jsd 0.150/0.204 | sym [0.000,0.115,0.077] | sil -0.541
gen 6180 | avg    24.1 | max    59.0 | signals 886 | icon -0.030 | MI 0.007 | jsd 0.130/0.503 | sym [0.000,0.150,0.177] | sil -0.301
gen 6190 | avg    24.8 | max    80.0 | signals 840 | icon -0.046 | MI 0.016 | jsd 0.171/0.184 | sym [0.000,0.071,0.059] | sil -0.400
gen 6200 | avg    21.4 | max    55.0 | signals 789 | icon -0.048 | MI 0.005 | jsd 0.144/0.298 | sym [0.000,0.140,0.115] | sil -0.449
gen 6210 | avg    34.9 | max   118.0 | signals 1253 | icon -0.020 | MI 0.003 | jsd 0.209/0.295 | sym [0.000,0.129,0.191] | sil -0.372
gen 6220 | avg    21.8 | max    55.0 | signals 668 | icon -0.037 | MI 0.005 | jsd 0.220/0.412 | sym [0.000,0.226,0.218] | sil -0.335
gen 6230 | avg    23.6 | max    65.0 | signals 782 | icon -0.049 | MI 0.013 | jsd 0.176/0.200 | sym [0.000,0.121,0.111] | sil -0.500
gen 6240 | avg    30.3 | max    88.0 | signals 1066 | icon -0.068 | MI 0.005 | jsd 0.170/0.235 | sym [0.000,0.132,0.142] | sil -0.439
gen 6250 | avg    16.7 | max    46.0 | signals 672 | icon -0.034 | MI 0.008 | jsd 0.099/0.063 | sym [0.000,0.069,0.064] | sil -0.433
gen 6260 | avg    28.2 | max    79.0 | signals 940 | icon -0.050 | MI 0.010 | jsd 0.184/0.394 | sym [0.000,0.164,0.179] | sil -0.423
gen 6270 | avg    41.2 | max   110.0 | signals 1448 | icon -0.028 | MI 0.003 | jsd 0.119/0.189 | sym [0.000,0.039,0.091] | sil -0.334
gen 6280 | avg    24.9 | max    80.0 | signals 805 | icon -0.051 | MI 0.009 | jsd 0.143/0.090 | sym [0.000,0.041,0.070] | sil -0.321
gen 6290 | avg    24.2 | max    59.0 | signals 783 | icon -0.054 | MI 0.011 | jsd 0.189/0.093 | sym [0.000,0.097,0.133] | sil -0.472
gen 6300 | avg    22.9 | max    73.0 | signals 749 | icon -0.056 | MI 0.013 | jsd 0.177/0.253 | sym [0.000,0.112,0.165] | sil -0.254
gen 6310 | avg    21.8 | max    63.0 | signals 776 | icon -0.067 | MI 0.007 | jsd 0.144/0.280 | sym [0.000,0.083,0.063] | sil -0.357
gen 6320 | avg    20.6 | max    71.0 | signals 681 | icon -0.065 | MI 0.005 | jsd 0.206/0.299 | sym [0.000,0.128,0.129] | sil -0.316
gen 6330 | avg    23.1 | max    64.0 | signals 760 | icon -0.033 | MI 0.007 | jsd 0.193/0.278 | sym [0.000,0.138,0.127] | sil -0.263
gen 6340 | avg    30.4 | max   107.0 | signals 1100 | icon -0.024 | MI 0.001 | jsd 0.132/0.406 | sym [0.000,0.097,0.120] | sil -0.350
gen 6350 | avg    40.1 | max    85.0 | signals 1414 | icon -0.025 | MI 0.001 | jsd 0.217/0.614 | sym [0.000,0.203,0.269] | sil 0.028
gen 6360 | avg    21.9 | max    66.0 | signals 763 | icon -0.045 | MI 0.002 | jsd 0.031/0.183 | sym [0.000,0.033,0.041] | sil -0.346
gen 6370 | avg    21.6 | max    81.0 | signals 675 | icon -0.039 | MI 0.005 | jsd 0.049/0.330 | sym [0.000,0.039,0.107] | sil -0.352
gen 6380 | avg    26.8 | max   104.0 | signals 838 | icon -0.025 | MI 0.002 | jsd 0.117/0.444 | sym [0.000,0.102,0.142] | sil -0.390
gen 6390 | avg    21.3 | max    86.0 | signals 754 | icon -0.053 | MI 0.007 | jsd 0.168/0.538 | sym [0.000,0.188,0.270] | sil -0.429
gen 6400 | avg    23.4 | max    65.0 | signals 684 | icon -0.034 | MI 0.002 | jsd 0.181/0.321 | sym [0.000,0.159,0.211] | sil -0.448
gen 6410 | avg    32.0 | max    73.0 | signals 1166 | icon -0.019 | MI 0.004 | jsd 0.099/0.270 | sym [0.000,0.064,0.080] | sil -0.307
gen 6420 | avg    19.2 | max    47.0 | signals 641 | icon -0.055 | MI 0.009 | jsd 0.209/0.453 | sym [0.000,0.151,0.283] | sil -0.255
gen 6430 | avg    25.8 | max    72.0 | signals 857 | icon -0.020 | MI 0.002 | jsd 0.101/0.347 | sym [0.000,0.101,0.110] | sil -0.496
gen 6440 | avg    24.3 | max    77.0 | signals 817 | icon -0.042 | MI 0.010 | jsd 0.282/0.604 | sym [0.000,0.195,0.444] | sil -0.317
gen 6450 | avg    23.9 | max    63.0 | signals 756 | icon -0.024 | MI 0.005 | jsd 0.175/0.426 | sym [0.000,0.176,0.183] | sil -0.259
gen 6460 | avg    23.9 | max    63.0 | signals 878 | icon -0.048 | MI 0.009 | jsd 0.158/0.468 | sym [0.000,0.146,0.160] | sil -0.422
gen 6470 | avg    43.7 | max    97.0 | signals 1397 | icon -0.024 | MI 0.007 | jsd 0.198/0.517 | sym [0.000,0.122,0.293] | sil -0.312
gen 6480 | avg    36.7 | max    89.0 | signals 1413 | icon -0.029 | MI 0.002 | jsd 0.117/0.390 | sym [0.000,0.046,0.126] | sil -0.308
gen 6490 | avg    40.9 | max   109.0 | signals 1425 | icon -0.026 | MI 0.003 | jsd 0.101/0.596 | sym [0.000,0.098,0.177] | sil -0.380
gen 6500 | avg    19.7 | max    60.0 | signals 696 | icon -0.052 | MI 0.003 | jsd 0.102/0.551 | sym [0.000,0.102,0.216] | sil -0.441
gen 6510 | avg    22.4 | max    78.0 | signals 827 | icon -0.031 | MI 0.002 | jsd 0.089/0.468 | sym [0.000,0.067,0.162] | sil -0.352
gen 6520 | avg    24.6 | max    73.0 | signals 840 | icon -0.025 | MI 0.004 | jsd 0.187/0.427 | sym [0.000,0.119,0.250] | sil -0.400
gen 6530 | avg    19.4 | max    43.0 | signals 729 | icon -0.023 | MI 0.009 | jsd 0.112/0.616 | sym [0.000,0.138,0.136] | sil -0.204
gen 6540 | avg    26.0 | max    70.0 | signals 930 | icon -0.048 | MI 0.005 | jsd 0.175/0.635 | sym [0.000,0.113,0.195] | sil -0.214
gen 6550 | avg    35.4 | max    95.0 | signals 1238 | icon -0.018 | MI 0.004 | jsd 0.197/0.606 | sym [0.000,0.151,0.161] | sil -0.298
gen 6560 | avg    32.5 | max   111.0 | signals 1102 | icon -0.017 | MI 0.003 | jsd 0.143/0.572 | sym [0.000,0.112,0.176] | sil -0.356
gen 6570 | avg    23.8 | max    68.0 | signals 830 | icon -0.037 | MI 0.003 | jsd 0.113/0.324 | sym [0.000,0.023,0.064] | sil -0.454
gen 6580 | avg    20.8 | max    59.0 | signals 700 | icon -0.030 | MI 0.002 | jsd 0.168/0.425 | sym [0.000,0.075,0.157] | sil -0.350
gen 6590 | avg    21.4 | max    53.0 | signals 756 | icon -0.054 | MI 0.005 | jsd 0.109/0.526 | sym [0.000,0.023,0.095] | sil -0.372
gen 6600 | avg    39.0 | max    94.0 | signals 1498 | icon -0.035 | MI 0.005 | jsd 0.085/0.597 | sym [0.000,0.017,0.084] | sil -0.301
gen 6610 | avg    29.6 | max    72.0 | signals 1147 | icon -0.019 | MI 0.005 | jsd 0.101/0.580 | sym [0.000,0.068,0.125] | sil -0.465
gen 6620 | avg    28.7 | max    82.0 | signals 1164 | icon -0.029 | MI 0.003 | jsd 0.143/0.469 | sym [0.000,0.030,0.267] | sil -0.392
gen 6630 | avg    35.0 | max    90.0 | signals 1270 | icon -0.018 | MI 0.001 | jsd 0.129/0.405 | sym [0.000,0.027,0.225] | sil -0.337
gen 6640 | avg    25.2 | max    82.0 | signals 905 | icon -0.032 | MI 0.005 | jsd 0.147/0.432 | sym [0.000,0.037,0.171] | sil -0.459
gen 6650 | avg    25.6 | max    67.0 | signals 967 | icon -0.044 | MI 0.001 | jsd 0.218/0.223 | sym [0.000,0.057,0.308] | sil -0.476
gen 6660 | avg    30.1 | max    87.0 | signals 1188 | icon -0.038 | MI 0.003 | jsd 0.024/0.322 | sym [0.000,0.027,0.046] | sil -0.233
gen 6670 | avg    29.2 | max    73.0 | signals 1046 | icon -0.037 | MI 0.006 | jsd 0.065/0.319 | sym [0.000,0.024,0.105] | sil -0.303
gen 6680 | avg    22.5 | max    77.0 | signals 746 | icon -0.037 | MI 0.007 | jsd 0.103/0.601 | sym [0.000,0.086,0.173] | sil -0.427
gen 6690 | avg    19.1 | max    53.0 | signals 656 | icon -0.031 | MI 0.006 | jsd 0.078/0.456 | sym [0.000,0.015,0.091] | sil -0.331
gen 6700 | avg    19.2 | max    56.0 | signals 697 | icon -0.037 | MI 0.008 | jsd 0.043/0.153 | sym [0.000,0.020,0.025] | sil -0.548
gen 6710 | avg    17.1 | max    51.0 | signals 671 | icon -0.035 | MI 0.005 | jsd 0.042/0.300 | sym [0.000,0.000,0.080] | sil -0.443
gen 6720 | avg    31.5 | max    69.0 | signals 1246 | icon -0.048 | MI 0.004 | jsd 0.074/0.410 | sym [0.000,0.007,0.115] | sil -0.280
gen 6730 | avg    25.7 | max    67.0 | signals 890 | icon -0.044 | MI 0.002 | jsd 0.031/0.249 | sym [0.000,0.006,0.026] | sil -0.392
gen 6740 | avg    20.4 | max    52.0 | signals 738 | icon -0.058 | MI 0.001 | jsd 0.038/0.141 | sym [0.000,0.009,0.029] | sil -0.383
gen 6750 | avg    35.0 | max    82.0 | signals 1398 | icon -0.020 | MI 0.003 | jsd 0.176/0.314 | sym [0.000,0.123,0.154] | sil -0.303
gen 6760 | avg    26.2 | max    62.0 | signals 985 | icon -0.035 | MI 0.003 | jsd 0.259/0.187 | sym [0.000,0.141,0.133] | sil -0.429
gen 6770 | avg    23.5 | max    73.0 | signals 879 | icon -0.042 | MI 0.009 | jsd 0.092/0.301 | sym [0.000,0.076,0.090] | sil -0.498
gen 6780 | avg    21.9 | max    64.0 | signals 725 | icon -0.015 | MI 0.016 | jsd 0.050/0.294 | sym [0.000,0.042,0.062] | sil -0.492
gen 6790 | avg    22.4 | max    65.0 | signals 790 | icon -0.037 | MI 0.007 | jsd 0.059/0.276 | sym [0.000,0.035,0.099] | sil -0.480
gen 6800 | avg    25.6 | max    91.0 | signals 917 | icon -0.030 | MI 0.011 | jsd 0.138/0.197 | sym [0.000,0.042,0.170] | sil -0.400
gen 6810 | avg    32.4 | max    84.0 | signals 1138 | icon -0.014 | MI 0.009 | jsd 0.122/0.629 | sym [0.000,0.099,0.155] | sil -0.354
gen 6820 | avg    35.1 | max   100.0 | signals 1219 | icon -0.022 | MI 0.001 | jsd 0.114/0.254 | sym [0.000,0.095,0.122] | sil -0.466
gen 6830 | avg    40.0 | max   102.0 | signals 1314 | icon -0.030 | MI 0.003 | jsd 0.092/0.186 | sym [0.000,0.039,0.109] | sil -0.358
gen 6840 | avg    38.8 | max    88.0 | signals 1386 | icon -0.021 | MI 0.005 | jsd 0.116/0.330 | sym [0.000,0.099,0.093] | sil -0.403
gen 6850 | avg    27.9 | max    69.0 | signals 1025 | icon -0.032 | MI 0.011 | jsd 0.080/0.223 | sym [0.000,0.022,0.105] | sil -0.406
gen 6860 | avg    29.4 | max    78.0 | signals 963 | icon -0.010 | MI 0.006 | jsd 0.064/0.285 | sym [0.000,0.019,0.103] | sil -0.478
gen 6870 | avg    36.5 | max   149.0 | signals 1308 | icon -0.028 | MI 0.007 | jsd 0.042/0.381 | sym [0.000,0.008,0.067] | sil -0.342
gen 6880 | avg    21.4 | max    42.0 | signals 737 | icon -0.041 | MI 0.014 | jsd 0.068/0.189 | sym [0.000,0.027,0.102] | sil -0.419
gen 6890 | avg    29.5 | max    91.0 | signals 1094 | icon -0.039 | MI 0.003 | jsd 0.121/0.266 | sym [0.000,0.083,0.109] | sil -0.467
gen 6900 | avg    24.4 | max    84.0 | signals 937 | icon -0.062 | MI 0.003 | jsd 0.176/0.128 | sym [0.000,0.102,0.149] | sil -0.445
gen 6910 | avg    28.1 | max    69.0 | signals 909 | icon -0.012 | MI 0.016 | jsd 0.177/0.229 | sym [0.000,0.110,0.178] | sil -0.314
