generation,avg_fitness,max_fitness,signals_emitted,iconicity,mutual_info,jsd_no_pred,jsd_pred,silence_corr,sender_fit_corr,traj_fluct_ratio,receiver_fit_corr,response_fit_corr,silence_onset_jsd,silence_move_delta,avg_base_hidden,min_base_hidden,max_base_hidden,avg_signal_hidden,min_signal_hidden,max_signal_hidden,zone_deaths,signal_entropy,freeze_zone_deaths
70910,1282.8,2400.0,162777,0.4970,0.0036,0.2199,0.2097,0.1031,0.0000,11.0369,0.8003,0.0000,0.0000,0.0000,11.4,10,14,21.1,15,26,171,1.6995,84
70920,1288.5,2400.0,167329,0.4628,0.0031,0.2008,0.2229,0.1129,0.0000,11.1816,0.7095,0.0000,0.0000,0.0000,11.4,10,13,19.7,15,25,157,1.7128,86
70930,1296.2,2350.0,170495,0.5033,0.0018,0.2086,0.2161,0.0834,0.0000,11.2465,0.7364,0.0000,0.0000,0.0000,11.4,10,14,19.6,14,26,141,1.7229,58
70940,1246.8,2600.0,160126,0.5820,0.0016,0.2054,0.1987,0.1421,0.0000,11.1639,0.7598,0.0000,0.0000,0.0000,11.4,10,14,19.9,14,24,169,1.7116,69
70950,1264.0,2300.0,165399,0.5705,0.0021,0.2172,0.2063,0.0558,0.0000,11.3225,0.7448,0.0000,0.0000,0.0000,11.4,10,14,19.6,14,25,160,1.7076,42
70960,1282.8,2300.0,165463,0.4992,0.0027,0.2095,0.2038,0.0563,0.0000,11.3027,0.7275,0.0000,0.0000,0.0000,11.4,10,14,19.8,18,23,143,1.7265,65
70970,1318.4,2500.0,166746,0.5316,0.0021,0.2334,0.2191,0.1719,0.0000,4.5948,0.7499,0.0000,0.0000,0.0000,11.4,10,13,19.3,16,23,158,1.7223,56
70980,1225.3,2150.0,165265,0.4431,0.0040,0.2199,0.2271,0.1310,0.0000,1.4696,0.7730,0.0000,0.0000,0.0000,11.4,10,15,19.8,16,24,146,1.7206,80
70990,1163.3,2300.0,155697,0.4501,0.0062,0.2290,0.1886,0.0300,0.0000,1.4547,0.7794,0.0000,0.0000,0.0000,11.3,10,14,18.9,16,23,187,1.7107,115
71000,1332.9,2300.0,167907,0.5248,0.0020,0.2053,0.1806,0.0384,0.0000,1.4264,0.8130,0.0000,0.0000,0.0000,11.5,10,14,18.7,15,23,164,1.7173,42
71010,1289.2,2500.0,164414,0.5394,0.0037,0.2157,0.1965,0.1145,0.0000,1.4721,0.7176,0.0000,0.0000,0.0000,11.2,10,13,17.8,15,21,178,1.6510,68
71020,1344.0,2400.0,167088,0.4950,0.0040,0.2228,0.1981,0.0798,0.0000,1.4184,0.7453,0.0000,0.0000,0.0000,11.3,10,13,18.1,15,21,167,1.6403,71
71030,1260.6,2450.0,162188,0.5292,0.0022,0.2202,0.2045,0.0775,0.0000,1.4166,0.8059,0.0000,0.0000,0.0000,11.4,10,14,18.2,14,22,179,1.6774,59
71040,1221.8,2200.0,160948,0.4427,0.0035,0.1978,0.1737,0.1116,0.0000,1.8814,0.7827,0.0000,0.0000,0.0000,11.3,10,14,18.4,15,22,155,1.6781,32
71050,1235.9,2650.0,160604,0.4930,0.0033,0.2073,0.1771,0.0575,0.0000,1.7580,0.6447,0.0000,0.0000,0.0000,11.6,10,14,18.6,16,22,172,1.7010,56
71060,1271.9,2650.0,160647,0.5176,0.0041,0.2237,0.1972,0.0073,0.0000,1.7561,0.6924,0.0000,0.0000,0.0000,11.6,10,13,18.8,15,23,185,1.7011,64
71070,1267.3,2650.0,163624,0.5511,0.0024,0.2202,0.2082,0.0340,0.0000,1.8264,0.7602,0.0000,0.0000,0.0000,11.5,10,13,18.8,15,25,172,1.6916,57
71080,1293.2,2250.0,169152,0.4602,0.0054,0.2348,0.2636,-0.0077,0.0000,1.7161,0.7198,0.0000,0.0000,0.0000,11.5,10,14,19.3,15,23,132,1.7075,58
71090,1252.3,2450.0,163340,0.4582,0.0039,0.2110,0.2157,-0.0244,0.0000,1.7674,0.6874,0.0000,0.0000,0.0000,11.3,10,13,19.9,16,24,137,1.7038,58
71100,1283.1,2550.0,157117,0.4674,0.0029,0.2190,0.1901,0.0885,0.0000,1.8059,0.6871,0.0000,0.0000,0.0000,11.3,10,13,20.3,15,23,169,1.7064,38
71110,1283.9,2300.0,162345,0.5081,0.0022,0.2365,0.2131,0.0745,0.0000,1.7772,0.7050,0.0000,0.0000,0.0000,11.2,10,14,20.3,17,24,174,1.6990,92
71120,1237.2,2200.0,158919,0.5106,0.0040,0.1961,0.2046,0.0686,0.0000,1.8560,0.7490,0.0000,0.0000,0.0000,11.5,9,14,20.1,16,24,172,1.7299,63
71130,1261.5,2650.0,160860,0.5471,0.0019,0.2235,0.2120,0.0269,0.0000,1.8785,0.7021,0.0000,0.0000,0.0000,11.5,10,14,20.0,14,23,172,1.7283,57
71140,1282.9,2500.0,168674,0.3974,0.0037,0.2274,0.2139,0.0260,0.0000,3.4299,0.7457,0.0000,0.0000,0.0000,11.6,9,13,20.2,16,24,145,1.7377,81
71150,1265.1,2500.0,163404,0.5640,0.0006,0.2025,0.2017,0.0578,0.0000,5.2554,0.6495,0.0000,0.0000,0.0000,11.5,10,14,19.9,17,24,173,1.7428,55
71160,1218.8,2400.0,153938,0.3758,0.0041,0.2052,0.1985,0.0919,0.0000,6.0723,0.7654,0.0000,0.0000,0.0000,11.7,10,14,19.8,16,24,177,1.7344,56
71170,1274.8,2400.0,162599,0.4788,0.0034,0.2054,0.2042,0.0879,0.0000,5.8815,0.7984,0.0000,0.0000,0.0000,11.3,10,13,19.5,16,23,165,1.7190,76
71180,1259.2,2350.0,161625,0.5055,0.0032,0.2280,0.2099,0.0131,0.0000,6.0818,0.7200,0.0000,0.0000,0.0000,11.5,10,13,19.7,16,24,156,1.7223,36
71190,1249.5,2650.0,163468,0.5304,0.0022,0.2187,0.1983,0.1919,0.0000,6.0837,0.7483,0.0000,0.0000,0.0000,11.4,9,13,20.2,16,24,158,1.7172,60
71200,1215.4,2450.0,158929,0.5635,0.0005,0.2081,0.2174,0.0085,0.0000,6.0939,0.7668,0.0000,0.0000,0.0000,11.3,10,14,20.3,17,25,178,1.6836,82
71210,1185.4,2450.0,158645,0.4591,0.0029,0.2150,0.2099,-0.0065,0.0000,5.9667,0.7796,0.0000,0.0000,0.0000,11.5,10,13,20.4,17,26,177,1.6901,65
71220,1247.6,2700.0,161817,0.4962,0.0028,0.2002,0.2044,0.0361,0.0000,5.9484,0.7798,0.0000,0.0000,0.0000,11.6,10,14,20.8,16,25,154,1.6632,73
71230,1180.7,2350.0,156881,0.4334,0.0021,0.1989,0.1760,0.0671,0.0000,5.9020,0.7549,0.0000,0.0000,0.0000,11.5,10,14,20.9,17,25,183,1.6651,86
71240,1246.8,2250.0,164968,0.4972,0.0022,0.2125,0.2015,0.0484,0.0000,5.5433,0.7517,0.0000,0.0000,0.0000,11.7,10,14,21.0,16,25,147,1.6629,78
71250,1322.5,2250.0,169710,0.5356,0.0027,0.2140,0.2081,0.0834,0.0000,4.1159,0.7936,0.0000,0.0000,0.0000,11.7,10,14,20.9,16,26,146,1.6789,65
71260,1185.8,2200.0,154728,0.4688,0.0026,0.2035,0.2160,0.0867,0.0000,1.4141,0.7724,0.0000,0.0000,0.0000,11.3,9,13,20.6,16,26,184,1.6356,64
71270,1216.7,2400.0,159898,0.5158,0.0025,0.2170,0.1795,0.0857,0.0000,1.2120,0.7529,0.0000,0.0000,0.0000,11.3,10,14,20.8,15,26,187,1.6216,101
71280,1290.1,2450.0,165834,0.5124,0.0026,0.2100,0.2030,0.1449,0.0000,1.2183,0.7487,0.0000,0.0000,0.0000,11.6,10,14,20.6,15,25,160,1.6544,44
71290,1202.8,2300.0,152309,0.3959,0.0050,0.2135,0.1781,-0.0060,0.0000,2.0221,0.7390,0.0000,0.0000,0.0000,11.4,10,14,20.9,14,25,180,1.6323,100
71300,1268.1,2300.0,163773,0.5756,0.0025,0.2080,0.1958,0.1049,0.0000,4.0984,0.7603,0.0000,0.0000,0.0000,11.2,10,13,20.9,15,24,167,1.6208,74
71310,1303.9,2300.0,165582,0.5552,0.0013,0.2131,0.1948,0.0482,0.0000,4.1534,0.7815,0.0000,0.0000,0.0000,11.3,10,13,21.0,15,25,162,1.6169,70
71320,1295.5,2500.0,164679,0.5505,0.0013,0.2235,0.2015,0.0786,0.0000,4.1578,0.7878,0.0000,0.0000,0.0000,11.3,10,14,21.7,17,27,181,1.6123,68
71330,1270.2,2350.0,165073,0.5105,0.0023,0.2276,0.1891,-0.0133,0.0000,4.1593,0.7025,0.0000,0.0000,0.0000,11.3,10,13,21.9,16,26,148,1.5891,58
71340,1282.0,2300.0,165336,0.4739,0.0017,0.2133,0.2271,0.0309,0.0000,4.1811,0.6562,0.0000,0.0000,0.0000,11.5,10,13,21.1,16,26,153,1.6494,68
71350,1308.0,2200.0,168245,0.4944,0.0027,0.2173,0.1985,0.0061,0.0000,4.1451,0.7613,0.0000,0.0000,0.0000,11.4,10,13,21.4,16,27,156,1.6531,54
71360,1299.0,2600.0,162921,0.5441,0.0024,0.2340,0.2132,0.1209,0.0000,4.1104,0.6653,0.0000,0.0000,0.0000,11.4,10,14,21.6,17,28,174,1.6570,66
71370,1228.1,2450.0,161320,0.5088,0.0020,0.2202,0.1928,0.0917,0.0000,4.0608,0.6609,0.0000,0.0000,0.0000,11.3,10,13,22.7,17,29,183,1.6278,107
71380,1214.8,2350.0,159176,0.5436,0.0009,0.2075,0.1841,-0.0056,0.0000,3.9632,0.7632,0.0000,0.0000,0.0000,11.3,9,14,22.7,15,29,176,1.6381,59
71390,1209.2,2300.0,156347,0.4008,0.0048,0.2285,0.1898,0.1330,0.0000,6.0079,0.6886,0.0000,0.0000,0.0000,11.1,10,13,21.7,16,29,163,1.6891,110
71400,1198.1,2450.0,163137,0.3497,0.0042,0.2228,0.1578,-0.0738,0.0000,5.1366,0.7281,0.0000,0.0000,0.0000,11.2,10,13,22.1,15,30,153,1.6659,105
71410,1205.0,2450.0,161166,0.3737,0.0057,0.2111,0.1950,-0.0129,0.0000,5.0928,0.7588,0.0000,0.0000,0.0000,11.4,10,14,22.1,14,31,149,1.6797,72
71420,1201.3,2350.0,164211,0.4314,0.0047,0.2027,0.1872,0.0347,0.0000,5.0235,0.7075,0.0000,0.0000,0.0000,11.4,10,14,22.3,16,30,162,1.6554,69
71430,1242.7,2300.0,164106,0.5112,0.0046,0.2081,0.1870,0.0230,0.0000,4.9889,0.7916,0.0000,0.0000,0.0000,11.5,10,14,21.6,17,28,155,1.6412,52
71440,1242.1,2450.0,163809,0.4255,0.0036,0.1968,0.1796,0.1310,0.0000,4.9238,0.7738,0.0000,0.0000,0.0000,11.3,10,14,20.8,17,28,146,1.6999,63
71450,1244.3,2250.0,162034,0.5351,0.0021,0.2204,0.2078,-0.0123,0.0000,4.9301,0.7714,0.0000,0.0000,0.0000,11.3,9,14,21.3,17,29,176,1.6899,61
71460,1237.3,2550.0,161802,0.4993,0.0039,0.1963,0.1649,0.0531,0.0000,4.9750,0.6879,0.0000,0.0000,0.0000,11.2,10,13,21.1,17,28,154,1.7019,61
71470,1303.5,2550.0,165693,0.5690,0.0010,0.2018,0.1634,0.0591,0.0000,4.9440,0.7384,0.0000,0.0000,0.0000,11.2,10,13,21.2,18,27,161,1.6412,50
71480,1265.9,2537.6,164323,0.5645,0.0010,0.2040,0.1860,0.2274,0.0000,5.0453,0.7715,0.0000,0.0000,0.0000,11.3,10,14,21.4,16,26,170,1.6460,76
71490,1144.6,2250.0,151465,0.4139,0.0040,0.2109,0.1680,-0.0147,0.0000,2.2535,0.7596,0.0000,0.0000,0.0000,11.4,10,13,21.6,15,26,187,1.6371,89
71500,1269.1,2600.0,162059,0.4926,0.0037,0.2104,0.1928,0.0317,0.0000,2.2568,0.7137,0.0000,0.0000,0.0000,11.4,10,14,21.7,16,25,169,1.6586,45
71510,1310.1,2350.0,164157,0.5455,0.0018,0.2017,0.1777,0.0708,0.0000,2.1557,0.7810,0.0000,0.0000,0.0000,11.2,9,13,21.9,17,27,169,1.6234,39
71520,1278.6,2350.0,166850,0.5151,0.0037,0.1910,0.1668,0.0679,0.0000,2.1945,0.6882,0.0000,0.0000,0.0000,11.4,10,13,21.3,17,26,160,1.6786,50
71530,1249.7,2600.0,166688,0.4828,0.0018,0.2017,0.1692,0.0439,0.0000,2.3516,0.7499,0.0000,0.0000,0.0000,11.4,10,13,21.5,18,26,156,1.6798,45
71540,1293.1,2300.0,163626,0.5386,0.0018,0.1931,0.1757,0.0732,0.0000,2.3184,0.7536,0.0000,0.0000,0.0000,11.6,10,14,22.8,16,28,191,1.5994,83
71550,1127.9,2250.0,163681,0.3767,0.0050,0.1976,0.1993,-0.0097,0.0000,5.1607,0.6997,0.0000,0.0000,0.0000,11.5,10,13,22.2,16,27,131,1.6294,90
71560,1221.4,2250.0,161325,0.4966,0.0033,0.2139,0.1685,0.0537,0.0000,5.1268,0.8078,0.0000,0.0000,0.0000,11.4,10,14,22.4,18,26,162,1.6277,69
71570,1294.2,2550.0,165231,0.5185,0.0012,0.1945,0.1825,0.0140,0.0000,5.2714,0.6513,0.0000,0.0000,0.0000,11.5,10,13,22.1,18,28,151,1.6589,45
71580,1187.5,2250.0,162820,0.4378,0.0027,0.2031,0.1811,0.1036,0.0000,5.1812,0.7335,0.0000,0.0000,0.0000,11.3,10,14,21.7,17,28,169,1.6590,95
71590,1305.7,2150.0,170538,0.4518,0.0033,0.2016,0.1901,-0.0820,0.0000,5.2380,0.7118,0.0000,0.0000,0.0000,11.6,9,14,21.4,17,28,130,1.6978,65
71600,1225.0,2250.0,165517,0.3851,0.0039,0.1820,0.1718,0.0495,0.0000,5.1795,0.6602,0.0000,0.0000,0.0000,11.7,10,14,21.1,18,27,134,1.7100,99
71610,1283.3,2550.0,167708,0.5837,0.0013,0.2045,0.1745,0.0132,0.0000,7.7356,0.7372,0.0000,0.0000,0.0000,11.6,10,14,20.6,17,27,168,1.6909,46
71620,1254.1,2200.0,162779,0.4949,0.0015,0.2051,0.1929,0.1977,0.0000,7.6440,0.7961,0.0000,0.0000,0.0000,11.5,10,14,20.6,17,28,171,1.6772,56
71630,1247.9,2350.0,164935,0.4369,0.0031,0.1840,0.1720,0.0539,0.0000,7.5446,0.7544,0.0000,0.0000,0.0000,11.7,10,14,20.7,17,27,152,1.6912,70
71640,1223.4,2506.4,159490,0.5466,0.0009,0.2055,0.1812,0.1164,0.0000,7.4657,0.8013,0.0000,0.0000,0.0000,11.7,10,13,22.2,17,27,187,1.6884,57
71650,1229.7,2200.0,160615,0.5232,0.0013,0.2077,0.1755,0.2385,0.0000,6.5187,0.7347,0.0000,0.0000,0.0000,11.6,10,14,22.1,17,27,179,1.6838,57
71660,1238.9,2350.0,161379,0.5090,0.0022,0.1942,0.1807,-0.0217,0.0767,6.5775,0.6777,0.0000,0.0000,0.0000,11.6,10,14,22.1,18,27,181,1.6687,105
71670,1209.8,2350.0,163193,0.5675,0.0012,0.1803,0.1741,0.0235,0.0000,6.4921,0.7475,0.0000,0.0000,0.0000,12.0,10,14,21.7,17,28,157,1.7166,56
71680,1219.1,2250.0,157301,0.4904,0.0028,0.1959,0.1571,-0.0267,0.0000,6.4827,0.7985,0.0000,0.0000,0.0000,11.8,10,15,21.3,16,27,185,1.6786,70
71690,1249.4,2450.0,161575,0.5225,0.0019,0.1980,0.1831,0.0684,0.0000,6.4634,0.8223,0.0000,0.0000,0.0000,11.8,10,14,21.6,15,26,176,1.6533,93
71700,1258.7,2350.0,161975,0.5272,0.0014,0.1916,0.1865,0.1772,0.0000,6.5809,0.7525,0.0000,0.0000,0.0000,11.7,10,15,21.4,14,26,180,1.6559,46
71710,1301.9,2300.0,162861,0.5475,0.0010,0.2052,0.1797,0.0643,0.0000,1.8130,0.6285,0.0000,0.0000,0.0000,11.6,10,14,22.8,13,26,182,1.6718,83
71720,1304.4,2550.0,165268,0.5073,0.0015,0.1979,0.1833,-0.0499,0.0000,1.7321,0.7551,0.0000,0.0000,0.0000,11.8,10,14,21.9,14,27,161,1.6783,74
71730,1221.4,2200.0,158692,0.4192,0.0030,0.2075,0.1795,0.0249,0.0000,1.7319,0.7846,0.0000,0.0000,0.0000,11.9,10,14,22.0,15,27,191,1.6774,77
71740,1216.6,2350.0,160679,0.5301,0.0017,0.2004,0.1566,0.0833,0.0000,1.0794,0.7697,0.0000,0.0000,0.0000,11.8,10,14,23.3,17,28,167,1.6907,79
71750,1240.8,2200.0,164340,0.4069,0.0038,0.1913,0.1743,-0.0169,0.0000,2.6503,0.6860,0.0000,0.0000,0.0000,11.8,10,14,22.7,18,29,158,1.6915,112
71760,1264.3,2750.0,162214,0.4937,0.0018,0.2099,0.1765,0.0035,0.0000,2.6467,0.7137,0.0000,0.0000,0.0000,11.6,9,13,22.7,17,29,144,1.6883,57
71770,1244.8,2300.0,159102,0.5082,0.0017,0.2148,0.1998,0.0466,0.0000,2.7022,0.8093,0.0000,0.0000,0.0000,11.5,10,13,22.5,17,30,194,1.6893,60
71780,1194.8,2400.0,155520,0.5262,0.0016,0.2089,0.1834,0.0436,0.0000,2.7677,0.8155,0.0000,0.0000,0.0000,11.6,10,13,23.1,18,30,197,1.6945,78
71790,1280.5,2150.0,168893,0.5612,0.0007,0.2097,0.1992,-0.0658,0.0000,2.7906,0.7728,0.0000,0.0000,0.0000,11.6,10,13,23.1,18,30,171,1.6944,64
71800,1238.3,2300.0,160652,0.5876,0.0007,0.2017,0.1733,0.1268,0.0000,2.7777,0.7454,0.0000,0.0000,0.0000,11.6,10,14,23.8,17,31,165,1.6569,84
71810,1181.6,2700.0,165526,0.3925,0.0033,0.2086,0.1806,0.0587,0.0842,6.0497,0.7423,0.0000,0.0000,0.0000,11.7,10,13,22.6,18,30,137,1.7010,74
71820,1276.4,2350.0,164271,0.4924,0.0016,0.2165,0.1767,0.0811,0.0000,5.9887,0.7086,0.0000,0.0000,0.0000,11.6,10,13,22.8,17,29,154,1.6993,92
71830,1258.8,2450.0,171318,0.4964,0.0030,0.1942,0.1899,0.0750,0.0000,6.0797,0.6801,0.0000,0.0000,0.0000,11.6,10,14,22.4,17,29,139,1.7074,43
71840,1274.9,2450.0,163751,0.5944,0.0001,0.2022,0.1919,0.1744,0.0000,6.1026,0.7549,0.0000,0.0000,0.0000,11.4,10,14,22.8,17,31,180,1.7078,82
71850,1306.6,2700.0,173039,0.4484,0.0017,0.2111,0.1748,0.0924,0.0000,6.3161,0.6738,0.0000,0.0000,0.0000,11.5,10,14,22.9,17,31,133,1.7268,69
71860,1185.8,2700.0,156478,0.4518,0.0026,0.2022,0.1627,0.0226,0.0000,6.4615,0.7968,0.0000,0.0000,0.0000,11.5,10,14,22.4,17,30,202,1.7234,107
71870,1282.4,2300.0,164688,0.3981,0.0016,0.2026,0.1858,0.1005,0.0000,6.3472,0.6956,0.0000,0.0000,0.0000,11.4,10,14,22.9,17,31,159,1.7065,63
71880,1257.0,2345.3,161213,0.5171,0.0017,0.1916,0.1951,0.0796,0.0000,6.3841,0.7969,0.0000,0.0000,0.0000,11.7,10,14,23.5,16,31,193,1.6907,112
71890,1181.9,2254.0,153546,0.4164,0.0013,0.1986,0.1581,0.0410,0.0000,6.0870,0.7212,0.0000,0.0000,0.0000,11.6,10,13,22.6,14,32,184,1.7208,107
71900,1249.3,2550.0,160001,0.5198,0.0016,0.1977,0.1838,0.1307,0.0000,5.7162,0.7743,0.0000,0.0000,0.0000,11.5,9,13,22.1,15,32,174,1.7193,105
71910,1150.4,2050.0,162471,0.4130,0.0032,0.1901,0.1741,0.0183,0.0000,3.6358,0.7846,0.0000,0.0000,0.0000,11.3,10,13,21.0,14,32,152,1.7283,68
71920,1275.1,2400.0,164251,0.5440,0.0008,0.1935,0.1754,0.0304,0.0000,3.8665,0.7402,0.0000,0.0000,0.0000,11.2,10,14,20.5,15,29,170,1.7134,85
71930,1222.9,2550.0,158234,0.5226,0.0010,0.1919,0.1667,-0.0200,0.0000,3.7642,0.7677,0.0000,0.0000,0.0000,11.3,10,14,21.5,15,29,173,1.7114,101
71940,1275.7,2300.0,163330,0.5555,0.0018,0.1954,0.1707,0.0580,0.0000,4.1133,0.7321,0.0000,0.0000,0.0000,11.3,10,13,21.7,16,29,156,1.7339,48
71950,1280.8,2350.0,168143,0.5148,0.0009,0.1759,0.1665,0.0533,0.0000,3.7976,0.7307,0.0000,0.0000,0.0000,11.6,10,14,22.9,17,30,160,1.7389,86
71960,1220.4,2450.0,161636,0.4835,0.0010,0.1688,0.1696,-0.0354,0.0000,3.7513,0.7067,0.0000,0.0000,0.0000,11.7,10,14,22.8,18,30,166,1.7399,56
71970,1201.5,2150.0,159222,0.5180,0.0010,0.1723,0.1675,0.0916,0.0000,3.8508,0.8096,0.0000,0.0000,0.0000,11.6,10,14,22.6,18,30,182,1.7434,82
71980,1149.0,2350.0,160023,0.4247,0.0015,0.1874,0.1458,0.0064,0.0431,3.3807,0.6313,0.0000,0.0000,0.0000,11.6,10,14,23.9,18,31,156,1.7560,85
71990,1312.1,2500.0,170142,0.5163,0.0012,0.1844,0.1881,-0.0123,0.0000,3.1636,0.7584,0.0000,0.0000,0.0000,11.7,10,14,24.7,19,32,151,1.7532,76
72000,1216.7,2450.0,156691,0.4687,0.0018,0.1773,0.1681,0.0706,0.0000,3.1643,0.6161,0.0000,0.0000,0.0000,11.6,10,14,25.4,19,32,173,1.7357,97
72010,1269.1,2600.0,165573,0.4720,0.0016,0.1679,0.1671,0.0943,0.0000,3.2169,0.6663,0.0000,0.0000,0.0000,11.5,10,14,25.0,18,32,151,1.7295,60
72020,1240.7,2600.0,164818,0.5657,0.0009,0.1795,0.1670,-0.0180,0.0000,2.1040,0.7749,0.0000,0.0000,0.0000,11.4,10,13,26.4,20,32,164,1.7246,75
72030,1241.8,2150.0,162526,0.4870,0.0007,0.1688,0.1607,0.0421,0.0000,2.0666,0.6657,0.0000,0.0000,0.0000,11.5,10,13,26.7,20,32,169,1.7475,79
72040,1184.0,2300.0,155764,0.5181,0.0009,0.1729,0.1528,0.0591,0.0000,2.0017,0.7655,0.0000,0.0000,0.0000,11.5,9,13,26.0,19,32,182,1.7453,92
72050,1251.1,2450.0,159169,0.4970,0.0011,0.1799,0.1649,0.1033,0.0000,2.0105,0.7756,0.0000,0.0000,0.0000,11.5,10,14,25.5,19,32,181,1.7566,123
72060,1198.9,2250.0,162200,0.4314,0.0015,0.1747,0.1561,0.0623,0.0000,1.9418,0.7431,0.0000,0.0000,0.0000,11.8,10,14,26.1,20,32,170,1.7532,75
72070,1301.9,2500.0,165787,0.5721,0.0004,0.1815,0.1750,0.0364,0.0000,2.8625,0.7282,0.0000,0.0000,0.0000,11.6,10,14,25.8,20,32,164,1.7567,69
72080,1179.3,2200.0,164014,0.4765,0.0005,0.1567,0.1450,0.0580,0.0000,2.7202,0.7094,0.0000,0.0000,0.0000,11.7,10,13,26.2,20,32,163,1.7592,90
72090,1161.7,2600.0,157051,0.5103,0.0018,0.1615,0.1628,0.0793,0.0000,2.7725,0.7853,0.0000,0.0000,0.0000,11.7,10,14,28.2,20,32,182,1.7538,52
72100,1226.6,2250.0,161214,0.5201,0.0009,0.1648,0.1430,0.0673,0.0828,2.8772,0.7520,0.0000,0.0000,0.0000,11.9,10,14,27.0,20,32,182,1.7516,70
72110,1207.7,2200.0,159524,0.5213,0.0007,0.1728,0.1492,0.1164,0.0000,2.8699,0.6165,0.0000,0.0000,0.0000,11.5,10,14,27.4,22,32,171,1.7574,92
72120,1205.7,2300.0,157340,0.4728,0.0017,0.1718,0.1616,0.0123,0.0000,2.8927,0.7387,0.0000,0.0000,0.0000,11.4,10,13,25.8,21,32,174,1.7577,52
72130,1278.1,2600.0,164248,0.5610,0.0006,0.1748,0.1605,0.0612,0.0000,2.9315,0.7522,0.0000,0.0000,0.0000,11.3,10,13,24.6,20,32,167,1.7462,77
72140,1280.0,2250.0,163716,0.4882,0.0013,0.1635,0.1589,-0.0209,0.0000,2.9366,0.7411,0.0000,0.0000,0.0000,11.5,10,14,24.5,19,32,177,1.7515,70
72150,1252.5,2600.0,163675,0.5162,0.0003,0.1693,0.1545,0.0672,0.0000,2.9499,0.7650,0.0000,0.0000,0.0000,11.3,10,13,24.5,20,32,178,1.7522,69
72160,1186.5,2350.0,159993,0.5020,0.0017,0.1747,0.1618,-0.0239,0.0000,3.0507,0.7247,0.0000,0.0000,0.0000,11.4,10,13,25.1,20,32,181,1.7416,59
72170,1275.8,2250.0,165357,0.5410,0.0004,0.1739,0.1662,0.0711,0.0000,1.9055,0.6682,0.0000,0.0000,0.0000,11.5,10,14,25.7,19,32,156,1.7401,56
72180,1293.9,2400.0,169228,0.4794,0.0006,0.1626,0.1651,-0.0145,0.0000,1.2330,0.7406,0.0000,0.0000,0.0000,11.6,10,14,26.2,19,30,136,1.7268,69
72190,1235.6,2200.0,159137,0.4565,0.0007,0.1840,0.1762,0.0899,0.0000,1.2652,0.7662,0.0000,0.0000,0.0000,11.8,10,14,26.0,21,30,168,1.7312,58
72200,1132.9,2350.0,155179,0.4598,0.0014,0.1910,0.1672,0.0519,0.0000,1.2708,0.7960,0.0000,0.0000,0.0000,11.5,10,13,25.8,21,30,187,1.7354,96
72210,1265.5,2350.0,164860,0.4974,0.0017,0.1949,0.1671,0.0733,0.0000,1.2466,0.6805,0.0000,0.0000,0.0000,11.4,10,14,25.8,22,32,158,1.7269,45
72220,1197.0,2300.0,157739,0.5307,0.0006,0.1953,0.1780,0.0439,0.0000,1.2533,0.7327,0.0000,0.0000,0.0000,11.2,10,13,25.3,22,29,199,1.7140,81
72230,1201.9,2250.0,162670,0.5164,0.0008,0.1870,0.1763,-0.0174,0.0000,0.7052,0.7555,0.0000,0.0000,0.0000,11.2,10,13,25.3,21,29,140,1.7056,39
72240,1228.2,2250.0,163775,0.4940,0.0009,0.1911,0.1733,-0.0258,0.0000,0.6244,0.7262,0.0000,0.0000,0.0000,11.1,10,12,24.5,21,30,160,1.7210,51
72250,1289.6,2550.0,165997,0.5154,0.0015,0.1897,0.1766,0.1324,0.0000,0.6278,0.7122,0.0000,0.0000,0.0000,11.3,10,13,24.2,21,28,164,1.7206,94
72260,1193.7,2350.0,168658,0.3840,0.0014,0.1825,0.1716,0.1105,0.0000,2.1283,0.7391,0.0000,0.0000,0.0000,11.5,10,13,24.4,21,28,123,1.7272,57
72270,1222.1,2250.0,161956,0.4911,0.0005,0.1937,0.1752,0.1292,0.0000,2.5754,0.7533,0.0000,0.0000,0.0000,11.5,10,14,24.3,20,28,174,1.7242,88
72280,1207.2,2300.0,157832,0.4658,0.0010,0.1966,0.1749,0.0946,0.0000,2.5997,0.7107,0.0000,0.0000,0.0000,11.3,10,13,24.4,21,29,167,1.7010,90
72290,1302.9,2450.0,162851,0.6050,0.0005,0.1993,0.1727,0.0721,0.0000,3.4050,0.7147,0.0000,0.0000,0.0000,11.4,10,13,24.3,20,30,178,1.7067,88
72300,1252.7,2400.0,161517,0.4631,0.0014,0.2083,0.1798,0.0364,0.0000,3.4738,0.7700,0.0000,0.0000,0.0000,11.3,10,14,25.0,19,31,183,1.7114,85
72310,1352.9,2500.0,164644,0.5317,0.0006,0.2040,0.1799,0.0443,0.0000,3.4529,0.7583,0.0000,0.0000,0.0000,11.3,10,13,25.0,19,31,149,1.6819,93
72320,1221.5,2350.0,162735,0.5196,0.0014,0.1984,0.1658,0.1447,0.0000,3.5537,0.7115,0.0000,0.0000,0.0000,11.2,10,13,24.4,20,30,176,1.7036,98
72330,1290.7,2450.0,161381,0.5224,0.0013,0.2060,0.1863,0.0942,0.0000,3.6426,0.7760,0.0000,0.0000,0.0000,11.2,10,12,23.9,19,29,165,1.7129,78
